"","Year","GEOID","NAME","Median Income","Median Income moe","Percent Median Income Change","Label"
"2382","2011","1922395","Dubuque",43362,1540,0.0134149761615406,"Positive"
"2383","2011","1939585","Jesup",57448,10554,-0.0134125607515156,"Negative"
"2384","2011","1928650","Fostoria",39000,16636,0.0540540540540541,"Positive"
"2385","2011","1974280","Spencer",43208,2900,0.0375564306982999,"Positive"
"2386","2011","1953985","Moravia",30781,10169,-0.0619266754030415,"Negative"
"2387","2011","1939405","Janesville",51250,6167,0.018623417407032,"Positive"
"2388","2011","1980445","Van Meter",81705,6354,0.080396694214876,"Positive"
"2389","2011","1974775","Springville",51050,5002,0.0471794871794872,"Positive"
"2390","2011","1954030","Morley",38750,19159,0.0508474576271186,"Positive"
"2391","2011","1943140","Lanesboro",45000,22832,0.148926392115812,"Positive"
"2392","2011","1912225","Center Junction",52813,11306,-0.0231211734457947,"Negative"
"2393","2011","1960825","Pacific Junction",42813,9750,0.0954379141826369,"Positive"
"2394","2011","1956505","Newton",42348,4847,0.0731608423506754,"Positive"
"2395","2011","1984900","What Cheer",28333,6952,0.0531930711471266,"Positive"
"2396","2011","1966585","Riceville",40625,11101,0.120689655172414,"Positive"
"2397","2011","1969735","St. Ansgar",48125,12731,0.146816318749404,"Positive"
"2398","2011","1921000","Des Moines",44997,1007,0.0185386391416542,"Positive"
"2399","2011","1924735","Elkhart",45417,9219,0.033872840264973,"Positive"
"2400","2011","1958530","Ocheyedan",32386,6172,0.0653990394104875,"Positive"
"2401","2011","1917850","Cumming",110208,30727,-0.0437483731019523,"Negative"
"2402","2011","1949890","Martensdale",52500,10586,0,"Negative"
"2403","2011","1970095","St. Marys",63750,35831,-0.0999957646859515,"Negative"
"2404","2011","1965415","Rake",55833,10318,0.395825,"Positive"
"2405","2011","1979905","Urbana",68594,9780,-0.00828429742507265,"Negative"
"2406","2011","1980400","Van Horne",50000,10728,-0.00311029587686418,"Negative"
"2407","2011","1981210","Vinton",47882,6072,0.130492267736985,"Positive"
"2408","2011","1986880","Woodburn",34792,7134,0.104507936507937,"Positive"
"2409","2011","1945255","Lincoln",45250,4671,-0.0023590625482285,"Negative"
"2410","2011","1932115","Grandview",45714,19752,0.0508965517241379,"Positive"
"2411","2011","1982200","Wapello",39659,6845,-0.00693609775641026,"Negative"
"2412","2011","1964650","Primghar",41806,5231,-0.0375707905520512,"Negative"
"2413","2011","1929955","Garner",58088,6941,0.0454439105159909,"Positive"
"2414","2011","1919855","Delta",28333,8024,-0.0422539972281378,"Negative"
"2415","2011","1940980","Keota",46797,5841,-0.058183062308807,"Negative"
"2416","2011","1959070","Ollie",38661,3106,0.216290190649972,"Positive"
"2417","2011","1974055","South English",30000,21681,0.151985254588741,"Positive"
"2418","2011","1983055","Webster",54821,4258,0.0246915887850467,"Positive"
"2419","2011","1941520","Kirkman",41250,13273,0.0645161290322581,"Positive"
"2420","2011","1934005","Hancock",43304,4188,0.0734488485659751,"Positive"
"2421","2011","1968700","Rose Hill",31136,5227,0.0426978332942634,"Positive"
"2422","2011","1906085","Bernard",44286,29970,-0.0510210641352562,"Negative"
"2423","2011","1912630","Centralia",57500,54784,-0.128787878787879,"Negative"
"2424","2011","1966810","Rickardsville",62708,17674,0.0317039864431319,"Positive"
"2425","2011","1987060","Worthington",49643,8044,0.0524943286619883,"Positive"
"2426","2011","1920035","Denver",62604,9511,0.0353073475665217,"Positive"
"2427","2011","1900505","Adel",44922,8156,0.0727641791044776,"Positive"
"2428","2011","1919135","Dawson",36250,6882,-0.142011834319527,"Negative"
"2429","2011","1979500","Underwood",80000,15288,-0.0758176126058478,"Negative"
"2430","2011","1905050","Beacon",26071,11544,0.0905630385677236,"Positive"
"2431","2011","1926400","Fairfax",76548,6810,0.00390819672131148,"Positive"
"2432","2011","1931035","Gladbrook",61771,5148,0.0888403165817631,"Positive"
"2433","2011","1955560","Neola",54732,9239,-0.0798096807276518,"Negative"
"2434","2011","1919675","Delhi",48125,11826,0.0960916503439165,"Positive"
"2435","2011","1909685","Burt",27321,5774,-0.00237347549842985,"Negative"
"2436","2011","1978735","Traer",49492,4780,0.0364816753926702,"Positive"
"2437","2011","1974955","Stanley",47750,32785,0.0159574468085106,"Positive"
"2438","2011","1927390","Fertile",48333,10381,0.0493942420426419,"Positive"
"2439","2011","1926355","Fairbank",54583,15507,0.0877657984415791,"Positive"
"2440","2011","1927165","Fayette",38030,6067,0.0322458064165898,"Positive"
"2441","2011","1943410","Larchwood",49728,8529,0.00193423597678917,"Positive"
"2442","2011","1980535","Varina",29583,45158,-0.0240820769966681,"Negative"
"2443","2011","1950700","Mechanicsville",56750,5880,-0.027670693052343,"Negative"
"2444","2011","1944580","Le Roy",NA,NA,NA,NA
"2445","2011","1965595","Randall",61750,8025,-0.00202020202020202,"Negative"
"2446","2011","1916050","Coon Rapids",42500,5355,0.0682955031043411,"Positive"
"2447","2011","1981840","Walford",96667,11199,0.0202321899736148,"Positive"
"2448","2011","1962760","Pierson",40938,8728,-0.0320155112077934,"Negative"
"2449","2011","1903385","Atalissa",47875,20158,0.0788732394366197,"Positive"
"2450","2011","1908875","Brunsville",47188,14751,-0.336548330404218,"Negative"
"2451","2011","1917940","Cushing",31250,4337,-0.0808823529411765,"Negative"
"2452","2011","1970320","Salix",55313,11469,0.149361038961039,"Positive"
"2453","2011","1960690","Oxford Junction",43375,7690,0.0595290439200743,"Positive"
"2454","2011","1957720","Norway",51458,9411,-0.00342790742713276,"Negative"
"2455","2011","1910045","Calmar",43500,12482,0.04925466737421,"Positive"
"2456","2011","1969645","Sac City",39390,4839,0.0842876018498128,"Positive"
"2457","2011","1971085","Schaller",38571,4489,0.0495510204081633,"Positive"
"2458","2011","1924870","Elk Run Heights",57778,10333,0.0560388945752303,"Positive"
"2459","2011","1925995","Evansdale",41780,7209,0.060083223383741,"Positive"
"2460","2011","1938640","Iowa Falls",40224,4901,-0.012205004788684,"Negative"
"2461","2011","1985305","Whitten",33125,29519,0.303261596569225,"Positive"
"2462","2011","1978330","Titonka",39022,3285,0.051239224137931,"Positive"
"2463","2011","1983415","Wesley",50865,8827,0.00722772277227723,"Positive"
"2464","2011","1974460","Spragueville",42500,19374,0.133333333333333,"Positive"
"2465","2011","1913575","Clarinda",38250,5334,0.0848294052582319,"Positive"
"2466","2011","1921810","Donnellson",42102,6384,0.0176693819342051,"Positive"
"2467","2011","1919720","Delmar",43125,17883,-0.130246253756328,"Negative"
"2468","2011","1968070","Rockford",36083,7264,-0.0194037557409571,"Negative"
"2469","2011","1944985","Libertyville",48015,5756,-0.0573834858062743,"Negative"
"2470","2011","1907930","Braddyville",48750,13596,0.344827586206897,"Positive"
"2471","2011","1915105","College Springs",30625,4293,-0.0329049167903496,"Negative"
"2472","2011","1954705","Mount Pleasant",39710,4948,-0.013783683099466,"Negative"
"2473","2011","1968565","Rome",23750,21574,-0.0952380952380952,"Negative"
"2474","2011","1984835","Westwood",83125,31432,0.0611747284030996,"Positive"
"2475","2011","1912000","Cedar Rapids",51108,1197,0.0367154854152298,"Positive"
"2476","2011","1912270","Center Point",61250,5605,-0.00472855494710843,"Negative"
"2477","2011","1935940","Hiawatha",51235,4389,0.0592966278661071,"Positive"
"2478","2011","1954750","Mount Sterling",35000,21394,0.050010500105001,"Positive"
"2479","2011","1965955","Reasnor",32500,25086,-0.087719298245614,"Negative"
"2480","2011","1938415","Inwood",45313,11572,-0.112240899651268,"Negative"
"2481","2011","1944670","Lester",54318,13829,-0.171425956434194,"Negative"
"2482","2011","1978285","Tipton",44536,10531,0.0258678276092415,"Positive"
"2483","2011","1985800","Williams",36250,10087,0.0175438596491228,"Positive"
"2484","2011","1912315","Centerville",30044,2675,0.0218700044216183,"Positive"
"2485","2011","1979410","Udell",56094,26738,0.0355751656912881,"Positive"
"2486","2011","1956910","Nora Springs",45833,8852,-0.0409098518456516,"Negative"
"2487","2011","1917130","Crawfordsville",40000,17596,0.0980262977298306,"Positive"
"2488","2011","1923790","East Peru",53750,45569,0.0591133004926108,"Positive"
"2489","2011","1900730","Ainsworth",55469,18056,-0.0276273117714085,"Negative"
"2490","2011","1955110","Muscatine",45870,2712,-0.00666984278227727,"Negative"
"2491","2011","1975405","Stockport",32273,8417,-0.193175,"Negative"
"2492","2011","1916815","Coulter",35078,13388,-0.0438835586567815,"Negative"
"2493","2011","1964110","Popejoy",48125,43156,0.241935483870968,"Positive"
"2494","2011","1938595","Iowa City",41956,1799,0.0304548580410649,"Positive"
"2495","2011","1976890","Swisher",83750,7018,0.046875,"Positive"
"2496","2011","1934860","Harvey",36923,8065,-0.0153866666666667,"Negative"
"2497","2011","1971760","Seymour",29708,3011,-0.00973333333333333,"Negative"
"2498","2011","1944490","Lenox",36518,4762,0.155559774697804,"Positive"
"2499","2011","1909550","Burlington",39527,2147,0.0101973011654058,"Positive"
"2500","2011","1954165","Morrison",49821,2202,0.0352415584415584,"Positive"
"2501","2011","1975720","Stout",54861,18003,0.0254392523364486,"Positive"
"2502","2011","1979680","Unionville",31250,14623,-0.00569537688122435,"Negative"
"2503","2011","1914430","Clinton",41699,2247,0.0333812450436162,"Positive"
"2504","2011","1931665","Goose Lake",65750,17337,0.0246700017142768,"Positive"
"2505","2011","1983370","Welton",56071,13892,-0.00685465301640157,"Negative"
"2506","2011","1913620","Clarion",31932,10095,-0.253593885135925,"Negative"
"2507","2011","1959655","Orleans",64722,16049,0.0754914505059905,"Positive"
"2508","2011","1935265","Hawarden",43355,5136,0.192250577494225,"Positive"
"2509","2011","1986070","Wilton",54839,4796,0.00716266598100975,"Positive"
"2510","2011","1943950","Leando CDP",56184,20788,0.0100494382022472,"Positive"
"2511","2011","1968160","Rock Rapids",51250,9117,0.0557867413786,"Positive"
"2512","2011","1947010","Low Moor",49375,50910,0.0215587693708232,"Positive"
"2513","2011","1934545","Harper",50714,36687,0.287974603174603,"Positive"
"2514","2011","1946515","Lorimor",25000,31750,-0.205289592472503,"Negative"
"2515","2011","1900595","Afton",33819,4924,0.1273,"Positive"
"2516","2011","1986250","Windsor Heights",66997,7522,0.0486468719184836,"Positive"
"2517","2011","1948675","Maloy",66875,53179,-0.189393939393939,"Negative"
"2518","2011","1945435","Lineville",23750,1743,0.0590386158922679,"Positive"
"2519","2011","1917670","Crystal Lake",34167,4751,0.0030531661920559,"Positive"
"2520","2011","1919495","Deep River",40000,4671,0.032258064516129,"Positive"
"2521","2011","1974820","Stacyville",40536,9014,0.0357991567650441,"Positive"
"2522","2011","1967170","Ringsted",44000,6827,-0.0382513661202186,"Negative"
"2523","2011","1984540","Westphalia",51042,4504,-0.112313043478261,"Negative"
"2524","2011","1931845","Graf",70625,21762,0.0272727272727273,"Positive"
"2525","2011","1912765","Charles City",35877,3132,0.0520497331534807,"Positive"
"2526","2011","1923115","Dyersville",43979,4413,0.0223632517376851,"Positive"
"2527","2011","1969690","Sageville",39444,23733,0.237458823529412,"Positive"
"2528","2011","1979095","Truesdale",25536,4949,0.00141176470588235,"Positive"
"2529","2011","1953310","Monona",41125,8465,0.0185758513931889,"Positive"
"2530","2011","1981345","Volga",35556,4641,-0.0258630136986301,"Negative"
"2531","2011","1919450","Dedham",45625,6671,0.0110803324099723,"Positive"
"2532","2011","1927975","Floris",26250,27733,0,"Negative"
"2533","2011","1986610","Wiota",35000,7252,-0.0508474576271186,"Negative"
"2534","2011","1922620","Dumont",39300,6340,0.0332316752550216,"Positive"
"2535","2011","1965910","Readlyn",57250,9481,0.0528735632183908,"Positive"
"2536","2011","1945390","Linden",59250,13362,-0.0999954430149013,"Negative"
"2537","2011","1966045","Redfield",43750,8624,-0.0948213435954731,"Negative"
"2538","2011","1930000","Garrison",41429,13026,0.123498305084746,"Positive"
"2539","2011","1934635","Harris",53173,7320,0.0672808654984846,"Positive"
"2540","2011","1928380","Forest City",42031,4554,0.0708535031847134,"Positive"
"2541","2011","1959970","Ossian",57870,4882,0.0766511627906977,"Positive"
"2542","2011","1955515","Nemaha",41250,25596,0.245283018867925,"Positive"
"2543","2011","1911755","Cedar Falls",47974,2079,0.0134138870698578,"Positive"
"2544","2011","1942575","Lake Panorama CDP",96205,15681,0.0353864201384031,"Positive"
"2545","2011","1945705","Little Cedar CDP",25682,9121,0.491232144930902,"Positive"
"2546","2011","1946785","Loveland CDP",NA,NA,NA,NA
"2547","2011","1951510","Meyer CDP",NA,NA,NA,NA
"2548","2011","1951600","Middle Amana CDP",64338,10060,0.031371731777304,"Positive"
"2549","2011","1952140","Miller CDP",NA,NA,NA,NA
"2550","2011","1952635","Mineola CDP",42115,43932,-0.420015424022916,"Negative"
"2551","2011","1953085","Mona CDP",NA,NA,NA,NA
"2552","2011","1956190","New Haven CDP",36458,24046,0.116425771680549,"Positive"
"2553","2011","1960285","Otranto CDP",9583,117097,0.0169797304467792,"Positive"
"2554","2011","1962175","Percival CDP",21667,21026,-0.608283766926401,"Negative"
"2555","2011","1964155","Portland CDP",25250,13610,-0.0146341463414634,"Negative"
"2556","2011","1967530","River Sioux CDP",37500,76113,1.5531045751634,"Positive"
"2557","2011","1967890","Rochester CDP",73393,40439,0.278378707913118,"Positive"
"2558","2011","1968800","Roseville CDP",NA,NA,NA,NA
"2559","2011","1969825","St. Benedict CDP",53750,30825,0.0386473429951691,"Positive"
"2560","2011","1970005","St. Joseph CDP",12000,54200,-0.765853658536585,"Negative"
"2561","2011","1971715","Sexton CDP",52650,22247,0.0483244728510842,"Positive"
"2562","2011","1973965","South Amana CDP",58929,28689,0.0526419206173413,"Positive"
"2563","2011","1975540","Stone City CDP",61316,20635,0.0486386646600082,"Positive"
"2564","2011","1976415","Sun Valley Lake CDP",104028,22704,0.309121111446693,"Positive"
"2565","2011","1978465","Toeterville CDP",63370,36984,NA,NA
"2566","2011","1979335","Twin Lakes CDP",64412,25778,0.0351965542734081,"Positive"
"2567","2011","1982290","Washburn CDP",52647,17107,0.189762711864407,"Positive"
"2568","2011","1982515","Watkins CDP",105375,30416,0.00528520048463571,"Positive"
"2569","2011","1983505","West Amana CDP",39464,103388,-0.231679775718402,"Negative"
"2570","2011","1984495","Weston CDP",105104,63018,0.411853205093762,"Positive"
"2571","2011","1909235","Buffalo",53086,9905,-0.0167802637427767,"Negative"
"2572","2011","1947820","McCausland",61250,10518,0.1178639217404,"Positive"
"2573","2011","1950655","Maysville",66607,19576,-0.0282308657465496,"Negative"
"2574","2011","1961365","Panorama Park",44531,14251,0.0207679083094556,"Positive"
"2575","2011","1906940","Blencoe",37917,13862,-0.180172972972973,"Negative"
"2576","2011","1900910","Albia",42462,5260,0.345565167791615,"Positive"
"2577","2011","1933285","Guernsey",38750,13194,0.0689655172413793,"Positive"
"2578","2011","1953490","Montezuma",50375,8899,0.105272396164732,"Positive"
"2579","2011","1980805","Victor",44444,10351,0.0497673429860406,"Positive"
"2580","2011","1945165","Lime Springs",46964,15467,0.0246765431021317,"Positive"
"2581","2011","1954120","Morning Sun",49650,8146,-0.0500516588221789,"Negative"
"2582","2011","1900640","Agency",39167,12700,-0.0105095621857868,"Negative"
"2583","2011","1950160","Mason City",41561,1911,0.0210042745541198,"Positive"
"2584","2011","1918345","Dana",31000,19075,-0.0210629361796192,"Negative"
"2585","2011","1949350","Marcus",53897,5716,0.0145317647058824,"Positive"
"2586","2011","1936840","Holstein",46042,5098,-0.0056153081940305,"Negative"
"2587","2011","1942645","Lakeside",54107,10825,0.0649097600818753,"Positive"
"2588","2011","1955965","Newell",42426,3475,0.0537217793010953,"Positive"
"2589","2011","1966360","Rembrandt",36923,6892,-0.0117234549396429,"Negative"
"2590","2011","1966855","Ricketts",48750,26525,0.0263157894736842,"Positive"
"2591","2011","1911035","Carpenter",45000,15944,0.161290322580645,"Positive"
"2592","2011","1933060","Grimes",67538,7635,-0.0659678043923217,"Negative"
"2593","2011","1908695","Brooklyn",39821,6486,-0.0197907692307692,"Negative"
"2594","2011","1905095","Beaconsfield",67813,85067,0.0432769230769231,"Positive"
"2595","2011","1903655","Audubon",38244,4438,-0.00922279792746114,"Negative"
"2596","2011","1982740","Waukon",34920,6698,-0.092633493568923,"Negative"
"2597","2011","1919765","Deloit",31750,11098,-0.148610962136651,"Negative"
"2598","2011","1971130","Schleswig",39632,5692,0.0767809596261479,"Positive"
"2599","2011","1946335","Lone Tree",63125,11450,0.01,"Positive"
