"","Year","GEOID","NAME","Total Workforce","Total Workforce moe","Workforce Commuting","Workforce Commuting moe","Percent Workforce Commuting","moe"
"4269","2013","1913620","Clarion",1138,127,312,86,0.274165202108963,0.0815301016955394
"4270","2013","1959655","Orleans",278,64,253,57,0.910071942446043,0.29314745789213
"4271","2013","1935265","Hawarden",1282,129,499,97,0.389235569422777,0.0851992039914206
"4272","2013","1986070","Wilton",1644,128,1120,128,0.681265206812652,0.0942099626206176
"4273","2013","1943950","Leando CDP",21,19,21,19,1,1.2795265564328
"4274","2013","1968160","Rock Rapids",1369,94,561,101,0.409788166544923,0.0789600001717366
"4275","2013","1947010","Low Moor",60,37,50,31,0.833333333333333,0.728715468868269
"4276","2013","1934545","Harper",64,37,62,37,0.96875,0.804918718914045
"4277","2013","1946515","Lorimor",183,66,181,67,0.989071038251366,0.511164352879781
"4278","2013","1900595","Afton",503,96,397,80,0.789264413518887,0.219058059227314
"4279","2013","1986250","Windsor Heights",2565,205,2345,189,0.914230019493177,0.103769775967772
"4280","2013","1948675","Maloy",9,8,8,7,0.888888888888889,1.10870796361121
"4281","2013","1945435","Lineville",84,27,72,26,0.857142857142857,0.414380092686937
"4282","2013","1917670","Crystal Lake",90,26,76,24,0.844444444444444,0.361418060954806
"4283","2013","1919495","Deep River",127,40,98,36,0.771653543307087,0.373390999595326
"4284","2013","1974820","Stacyville",217,56,134,44,0.617511520737327,0.257892512616573
"4285","2013","1967170","Ringsted",200,45,160,40,0.8,0.269072480941474
"4286","2013","1984540","Westphalia",57,29,54,27,0.947368421052632,0.675792416805938
"4287","2013","1931845","Graf",39,16,37,16,0.948717948717949,0.565509219964365
"4288","2013","1980445","Van Meter",701,114,606,103,0.864479315263909,0.203355989015587
"4289","2013","1974775","Springville",566,85,488,78,0.862190812720848,0.189094392152216
"4290","2013","1954030","Morley",56,25,56,25,1,0.631345340345132
"4291","2013","1943140","Lanesboro",61,28,56,27,0.918032786885246,0.611135318571999
"4292","2013","1933195","Grundy Center",1250,114,667,108,0.5336,0.0991623721028415
"4293","2013","1948495","Magnolia",92,40,88,38,0.956521739130435,0.58614014682986
"4294","2013","1952995","Modale",144,51,136,51,0.944444444444444,0.487153039012452
"4295","2013","1959835","Osceola",2229,268,579,166,0.259757738896366,0.0807565157420375
"4296","2013","1929775","Garden Grove",78,32,72,32,0.923076923076923,0.55832129429441
"4297","2013","1942960","Lamoni",1079,145,216,57,0.200185356811863,0.0592820201650835
"4298","2013","1955065","Murray",272,55,235,55,0.863970588235294,0.267221417909288
"4299","2013","1923250","Eagle Grove",1697,161,959,174,0.565114908662345,0.1157051964752
"4300","2013","1956100","New Hampton",1588,134,556,109,0.350125944584383,0.0747282225952046
"4301","2013","1952095","Milford",1658,142,1078,125,0.650180940892642,0.0937271372911403
"4302","2013","1958710","Okoboji",355,104,286,86,0.805633802816901,0.338216844468325
"4303","2013","1911395","Casey",230,61,199,54,0.865217391304348,0.328298149924968
"4304","2013","1939000","Irwin",216,50,114,31,0.527777777777778,0.188476165883377
"4305","2013","1977430","Tennant",16,9,14,7,0.875,0.658524703527704
"4306","2013","1901585","Alton",682,100,587,99,0.860703812316716,0.192351172199642
"4307","2013","1950385","Matlock",60,28,51,21,0.85,0.52900325560855
"4308","2013","1947955","Macedonia",171,35,149,35,0.871345029239766,0.271478065666536
"4309","2013","1952230","Millersburg",106,54,94,49,0.886792452830189,0.646356886114414
"4310","2013","1910225","Cambridge",444,86,391,80,0.880630630630631,0.248112694300709
"4311","2013","1987555","Zearing",283,65,227,56,0.802120141342756,0.270366543298646
"4312","2013","1914160","Clemons",69,28,66,28,0.956521739130435,0.561546632589171
"4313","2013","1943680","Laurel",130,54,118,53,0.907692307692308,0.555313650324153
"4314","2013","1912855","Charlotte",208,58,185,57,0.889423076923077,0.369604020278116
"4315","2013","1984945","Wheatland",247,59,181,54,0.732793522267207,0.280062743412949
"4316","2013","1949305","Marble Rock",177,48,149,45,0.84180790960452,0.341689190877283
"4317","2013","1904825","Batavia",273,61,245,54,0.897435897435897,0.281667133336959
"4318","2013","1961860","Patterson",59,21,56,20,0.949152542372881,0.478582584750209
"4319","2013","1972525","Shenandoah",2238,173,804,145,0.359249329758713,0.0704906911104992
"4320","2013","1983775","West Chester",60,26,59,25,0.983333333333333,0.595971299748114
"4321","2013","1916500","Corning",783,108,346,65,0.441890166028097,0.102986793229692
"4322","2013","1913395","Cincinnati",99,28,92,27,0.929292929292929,0.378761064798021
"4323","2013","1963345","Plano",25,13,23,13,0.92,0.706587970460862
"4324","2013","1901315","Allison",496,82,310,68,0.625,0.17167386064375
"4325","2013","1961590","Parkersburg",934,103,719,91,0.769807280513919,0.129226628857633
"4326","2013","1981570","Wadena",127,39,106,39,0.834645669291339,0.399995302777831
"4327","2013","1940440","Kellogg",372,89,332,82,0.89247311827957,0.306889212908636
"4328","2013","1976035","Sully",449,73,265,52,0.590200445434298,0.150400637893288
"4329","2013","1902080","Andover",58,42,54,42,0.931034482758621,0.989402777358711
"4330","2013","1978600","Toronto",79,40,73,35,0.924050632911392,0.644351210050091
"4331","2013","1915465","Colwell",30,16,28,15,0.933333333333333,0.705537182612924
"4332","2013","1963615","Pleasant Plain",22,14,22,14,1,0.899954085146515
"4333","2013","1908470","Brighton",227,54,190,48,0.837004405286344,0.290444397614996
"4334","2013","1969915","St. Charles",349,79,319,79,0.91404011461318,0.306672780254333
"4335","2013","1906895","Blanchard",28,15,26,14,0.928571428571429,0.705305244058882
"4336","2013","1935760","Hepburn",11,11,11,11,1,1.41421356237309
"4337","2013","1971895","Shambaugh",80,27,68,23,0.85,0.406144697891035
"4338","2013","1987420","Yorktown",29,14,29,14,1,0.682723788731839
"4339","2013","1916140","Coppock",38,21,32,20,0.842105263157895,0.702553367389139
"4340","2013","1983280","Wellman",697,104,524,95,0.751793400286944,0.176523833480851
"4341","2013","1918075","Dakota City",465,73,432,69,0.929032258064516,0.208063431307653
"4342","2013","1960420","Ottosen",19,9,10,6,0.526315789473684,0.402339671033026
"4343","2013","1902395","Aplington",426,70,320,62,0.751173708920188,0.190833426972561
"4344","2013","1960915","Packwood",110,42,97,41,0.881818181818182,0.502283400249002
"4345","2013","1982335","Washington",3474,214,1358,190,0.390903857225101,0.0597582978015406
"4346","2013","1907210","Bode",133,34,99,28,0.744360902255639,0.283779416501941
"4347","2013","1944805","Lewis",222,54,188,49,0.846846846846847,0.301909627812163
"4348","2013","1949575","Marne",56,20,52,20,0.928571428571429,0.487371764656704
"4349","2013","1921360","Dickens",82,30,59,26,0.719512195121951,0.412102749614439
"4350","2013","1954390","Moulton",238,50,151,36,0.634453781512605,0.20160752359517
"4351","2013","1979680","Unionville",38,26,35,25,0.921052631578947,0.911026807340843
"4352","2013","1914430","Clinton",12026,500,2782,323,0.231332113753534,0.0285286434068567
"4353","2013","1931665","Goose Lake",142,41,114,39,0.802816901408451,0.359391642281412
"4354","2013","1983370","Welton",82,28,66,24,0.804878048780488,0.401495138470454
"4355","2013","1912765","Charles City",3397,222,1287,208,0.378863703267589,0.0660469726146767
"4356","2013","1966855","Ricketts",60,25,53,23,0.883333333333333,0.53142199467067
"4357","2013","1911035","Carpenter",48,26,32,17,0.666666666666667,0.505801603739726
"4358","2013","1933060","Grimes",4933,321,4179,338,0.847151834583418,0.0879408523131927
"4359","2013","1908695","Brooklyn",598,98,423,80,0.707357859531773,0.177016075051767
"4360","2013","1905095","Beaconsfield",2,3,2,3,1,2.12132034355964
"4361","2013","1903655","Audubon",1026,105,459,83,0.447368421052632,0.0929536768159502
"4362","2013","1982740","Waukon",1895,143,981,137,0.517678100263852,0.0821748569999104
"4363","2013","1919765","Deloit",119,36,105,32,0.882352941176471,0.378897167221297
"4364","2013","1971130","Schleswig",385,77,293,61,0.761038961038961,0.219706484770387
"4365","2013","1946335","Lone Tree",689,137,575,119,0.834542815674891,0.239512201635527
"4366","2013","1933870","Hamilton",82,76,82,76,1,1.31073452122384
"4367","2013","1914475","Clio",98,37,72,28,0.73469387755102,0.398214478982591
"4368","2013","1933105","Grinnell",4561,268,946,161,0.207410655557992,0.0373439155323133
"4369","2013","1931800","Graettinger",404,56,250,51,0.618811881188119,0.152621896907416
"4370","2013","1983550","West Bend",335,63,153,45,0.456716417910448,0.159440245493639
"4371","2013","1968475","Roland",776,111,668,103,0.860824742268041,0.181051417989178
"4372","2013","1913980","Clearfield",146,38,98,29,0.671232876712329,0.264528968636285
"4373","2013","1966000","Redding",81,38,52,31,0.641975308641975,0.487008329237672
"4374","2013","1937920","Huxley",1706,157,1392,159,0.815943728018757,0.119686267066436
"4375","2013","1982065","Walnut",360,70,239,55,0.663888888888889,0.200012874552274
"4376","2013","1902125","Andrew",198,62,183,61,0.924242424242424,0.422695510733381
"4377","2013","1965280","Quimby",137,31,112,29,0.817518248175182,0.281118665559643
"4378","2013","1929595","Galva",284,63,189,47,0.665492957746479,0.2217693352756
"4379","2013","1938010","Ida Grove",1015,118,342,84,0.336945812807882,0.0915611100984045
"4380","2013","1942285","Lacona",147,42,119,39,0.80952380952381,0.351970974701402
"4381","2013","1974370","Spillville",139,43,130,43,0.935251798561151,0.423564031424335
"4382","2013","1971040","Scarville",39,21,35,20,0.897435897435897,0.704628034631016
"4383","2013","1911485","Castalia",105,34,93,28,0.885714285714286,0.39162087780766
"4384","2013","1967035","Ridgeway",183,47,156,43,0.852459016393443,0.321163221883032
"4385","2013","1903610","Auburn",123,36,93,26,0.75609756097561,0.306030541917714
"4386","2013","1958575","Odebolt",567,81,364,71,0.641975308641975,0.15521284238936
"4387","2013","1982020","Wall Lake",382,70,214,54,0.56020942408377,0.174703450357228
"4388","2013","1923970","Eddyville",422,107,322,91,0.76303317535545,0.289709097331862
"4389","2013","1936885","Holy Cross",182,38,129,35,0.708791208791209,0.24265840830231
"4390","2013","1956550","New Vienna",238,51,196,49,0.823529411764706,0.27116307227332
"4391","2013","1904870","Battle Creek",312,62,238,56,0.762820512820513,0.234934036838344
"4392","2013","1986565","Winthrop",538,78,363,70,0.674721189591078,0.162782549768614
"4393","2013","1949260","Marathon",99,38,85,35,0.858585858585859,0.483317554913589
"4394","2013","1929685","Garber",61,25,56,24,0.918032786885246,0.544385756198102
"4395","2013","1949620","Marquette",194,45,155,39,0.798969072164949,0.273422486545294
"4396","2013","1960015","Osterdock",35,19,32,18,0.914285714285714,0.714723597559193
"4397","2013","1932160","Granger",694,137,635,134,0.914985590778098,0.264397957778827
"4398","2013","1982695","Waukee",8039,375,7083,436,0.881079736285608,0.0680494741020622
"4399","2013","1908290","Breda",249,46,156,32,0.626506024096386,0.172949779277225
"4400","2013","1985710","Willey",33,16,32,16,0.96969696969697,0.675370133895241
"4401","2013","1906040","Berkley",11,14,11,14,1,1.79990817029303
"4402","2013","1947280","Luther",106,35,88,29,0.830188679245283,0.38728526162844
"4403","2013","1938460","Ionia",139,39,113,36,0.81294964028777,0.345114542893824
"4404","2013","1901540","Alta Vista",147,53,123,46,0.836734693877551,0.434664120150747
"4405","2013","1942600","Lake Park",584,131,397,112,0.679794520547945,0.245015348293472
"4406","2013","1951105","Menlo",143,40,136,40,0.951048951048951,0.386023523475093
"4407","2013","1982965","Wayland",453,73,331,69,0.730684326710817,0.192523729602328
"4408","2013","1954840","Mount Vernon",2391,194,1366,179,0.571309075700544,0.0880532952512089
"4409","2013","1961230","Palo",449,83,424,83,0.944320712694877,0.254250993981966
"4410","2013","1956325","New London",797,128,664,115,0.833124215809285,0.19678108515896
"4411","2013","1958890","Olds",129,50,116,41,0.89922480620155,0.471692089918707
"4412","2013","1925365","Ely",1173,146,1060,144,0.903665814151748,0.166497930117922
"4413","2013","1933150","Griswold",481,103,294,81,0.611226611226611,0.213282723466287
"4414","2013","1926175","Everly",261,61,213,56,0.816091954022989,0.287080547468181
"4415","2013","1969105","Royal",319,74,263,72,0.824451410658307,0.295838203691799
"4416","2013","1956865","Nodaway",47,27,47,27,1,0.812420557107948
"4417","2013","1964065","Pomeroy",300,68,198,53,0.66,0.231497885759484
"4418","2013","1968295","Rockwell City",703,99,408,83,0.580369843527738,0.143594353223447
"4419","2013","1973425","Sioux Rapids",284,63,199,50,0.700704225352113,0.234854801439659
"4420","2013","1933465","Guttenberg",788,110,343,77,0.435279187817259,0.115067045618076
"4421","2013","1952410","Millville",12,16,9,11,0.75,1.35656838300831
"4422","2013","1907660","Bouton",54,28,50,26,0.925925925925926,0.679948364838515
"4423","2013","1932745","Greene",542,77,366,62,0.675276752767528,0.149293989083043
"4424","2013","1963210","Plainfield",218,42,180,39,0.825688073394495,0.239396196102655
"4425","2013","1978915","Tripoli",668,99,515,92,0.770958083832335,0.178950036838659
"4426","2013","1986970","Woodward",661,136,582,130,0.880484114977307,0.267391477883496
"4427","2013","1955200","Mystic",175,53,161,49,0.92,0.395011241379694
"4428","2013","1911080","Carroll",5250,265,1462,250,0.27847619047619,0.0496503430158247
"4429","2013","1945030","Lidderdale",77,35,53,32,0.688311688311688,0.520189759482578
"4430","2013","1964290","Postville",776,135,270,87,0.347938144329897,0.127410178022018
"4431","2013","1908155","Brandon",200,49,151,45,0.755,0.29127435627772
"4432","2013","1969060","Rowley",135,36,107,29,0.792592592592593,0.301359617841137
"4433","2013","1956415","New Providence",109,32,101,30,0.926605504587156,0.386978100302187
"4434","2013","1960555","Owasa",10,10,9,8,0.9,1.20415945787923
"4435","2013","1930225","George",477,93,310,68,0.649895178197065,0.190729876894966
"4436","2013","1935130","Havelock",75,26,63,24,0.84,0.432663194644518
"4437","2013","1919090","Davis City",78,37,66,37,0.846153846153846,0.62138786542335
"4438","2013","1932070","Grand River",75,26,67,25,0.893333333333333,0.454992658196092
"4439","2013","1939675","Jewell Junction",534,74,396,67,0.741573033707865,0.162181580316653
"4440","2013","1962850","Pilot Mound",71,30,68,30,0.957746478873239,0.585066843081858
"4441","2013","1976440","Superior",68,30,57,30,0.838235294117647,0.575669943604233
"4442","2013","1984450","West Okoboji",125,38,115,37,0.92,0.407230772904013
"4443","2013","1904960","Bayard",211,51,169,45,0.800947867298578,0.288032643380502
"4444","2013","1933420","Guthrie Center",651,99,293,65,0.450076804915515,0.121053708963169
"4445","2013","1986520","Winterset",2184,246,1029,201,0.471153846153846,0.106237666000945
"4446","2013","1914970","Coin",89,24,72,22,0.808988764044944,0.329688766961345
"4447","2013","1925815","Essex",460,78,353,72,0.767391304347826,0.203546105313313
"4448","2013","1942465","Lake City",716,108,287,65,0.400837988826816,0.109073362649583
"4449","2013","1987375","Yetter",5,8,5,8,1,2.26274169979695
"4450","2013","1905680","Belmond",1128,172,398,90,0.352836879432624,0.0962319589842368
"4451","2013","1987015","Woolstock",105,31,85,29,0.80952380952381,0.365244114317658
"4452","2013","1982875","Waverly",5124,235,1642,200,0.320452771272443,0.0417072347509096
"4453","2013","1921225","Dexter",409,76,383,76,0.936430317848411,0.254572245153821
"4454","2013","1965055","Pulaski",164,38,146,37,0.890243902439024,0.305695209352236
"4455","2013","1923340","Earlham",868,155,722,135,0.831797235023041,0.215063428565285
"4456","2013","1921180","De Witt",2624,218,1663,236,0.633765243902439,0.104217755102501
"4457","2013","1946605","Lost Nation",199,49,154,43,0.773869346733668,0.288097771677059
"4458","2013","1946065","Lockridge",129,35,102,32,0.790697674418605,0.327960433737543
"4459","2013","1920125","Derby",58,38,58,38,1,0.926553713278924
"4460","2013","1949485","Marion",18015,666,13557,617,0.752539550374688,0.0441248907435646
"4461","2013","1984315","West Liberty",1637,224,986,181,0.602321319486866,0.137906513072495
"4462","2013","1910450","Cantril",108,32,61,22,0.564814814814815,0.263632453967458
"4463","2013","1910135","Camanche",2181,233,1743,249,0.799174690508941,0.142560717287048
"4464","2013","1932025","Grand Mound",308,80,240,58,0.779220779220779,0.276450775097627
