address,city,state,full_address,source,city_id,image_name,image_url,lon,lat,date,parcel_num,floors_num,bedrooms_num,bathrooms_num,basement,heating,cooling,yr_built,own_v_rent,age_tenants,tenants_num,type_property,sqft,curr_price,prev_price,county,clear_image,test_failed,rand_select,vegetation,vegetation_confidence,siding,siding_confidence,gutter,gutter_confidence,roof,roof_confidence,img_used
445 W MULBERRY ST,Ogden,Iowa,"445 W MULBERRY ST, Ogden, Iowa",,,,,-94.0330066,42.0382174,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
214 SW 9TH ST,Ogden,Iowa,"214 SW 9TH ST, Ogden, Iowa",,,,,-94.0394105,42.0372397,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,44.68,poor_siding,35.85,good_gutter,63.57,FALSE,0,G_OG_214 SW 9TH ST_
226 SW 9TH ST,Ogden,Iowa,"226 SW 9TH ST, Ogden, Iowa",,,,,-94.0393307,42.0367019,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,43,poor_siding,36.18,good_gutter,55.06,FALSE,0,G_OG_226 SW 9TH ST_
220 HAWS DR,Ogden,Iowa,"220 HAWS DR, Ogden, Iowa",,,,,-94.0302563,42.0301398,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,42.37,poor_siding,36.04,good_gutter,68.16,FALSE,0,G_OG_220 HAWS DR_
619 HAWS DR,Ogden,Iowa,"619 HAWS DR, Ogden, Iowa",,,,,-94.0290171,42.031522,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,46.99,poor_siding,37.61,good_gutter,55.35,FALSE,0,G_OG_619 HAWS DR_
302 SW 9TH ST,Ogden,Iowa,"302 SW 9TH ST, Ogden, Iowa",,,,,-94.0393307,42.0361613,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
237 W MULBERRY ST,Ogden,Iowa,"237 W MULBERRY ST, Ogden, Iowa",,,,,-94.0304932,42.0382283,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,42.09,poor_siding,36.01,good_gutter,68.46,FALSE,0,G_OG_237 W MULBERRY ST_
231 SW 2ND ST,Ogden,Iowa,"231 SW 2ND ST, Ogden, Iowa",,,,,-94.0291766,42.0372318,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
114 W MULBERRY ST,Ogden,Iowa,"114 W MULBERRY ST, Ogden, Iowa",,,,,-94.0288974,42.0378208,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
256 S 1ST ST,Ogden,Iowa,"256 S 1ST ST, Ogden, Iowa",,,,,-94.0283788,42.0364874,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,44.08,poor_siding,35.51,good_gutter,52.52,FALSE,0,G_OG_256 S 1ST ST_
202 SW 2ND ST,Ogden,Iowa,"202 SW 2ND ST, Ogden, Iowa",,,,,-94.0297563,42.0378362,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,40.9,poor_siding,36.96,good_gutter,70.27,FALSE,0,G_OG_202 SW 2ND ST_
208 W MULBERRY ST,Ogden,Iowa,"208 W MULBERRY ST, Ogden, Iowa",,,,,-94.0301541,42.0377961,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
237 SW 4TH ST,Ogden,Iowa,"237 SW 4TH ST, Ogden, Iowa",,,,,-94.03169,42.0367962,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,41.68,poor_siding,37.48,poor/no_gutter,51.93,FALSE,0,G_OG_237 SW 4TH ST_
319 W OAK ST,Ogden,Iowa,"319 W OAK ST, Ogden, Iowa",,,,,-94.0316501,42.0364501,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,43.17,poor_siding,37.43,good_gutter,55.92,FALSE,0,G_OG_319 W OAK ST_
108 S 1ST ST,Ogden,Iowa,"108 S 1ST ST, Ogden, Iowa",,,,,-94.028299,42.0386527,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
249 SW 2ND ST,Ogden,Iowa,"249 SW 2ND ST, Ogden, Iowa",,,,,-94.0291168,42.0367512,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
120 SW 4TH ST,Ogden,Iowa,"120 SW 4TH ST, Ogden, Iowa",,,,,-94.032484,42.038209,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
230 W WALNUT ST,Ogden,Iowa,"230 W WALNUT ST, Ogden, Iowa",,,,,-94.0302837,42.0388825,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
101 W VETERANS DR,Ogden,Iowa,"101 W VETERANS DR, Ogden, Iowa",,,,,-94.0283047,42.032202,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
113 SW 3RD ST,Ogden,Iowa,"113 SW 3RD ST, Ogden, Iowa",,,,,-94.030422,42.038358,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,41.38,poor_siding,38.95,good_gutter,68.37,FALSE,0,G_OG_113 SW 3RD ST_
220 S 1ST ST,Ogden,Iowa,"220 S 1ST ST, Ogden, Iowa",,,,,-94.0283389,42.037377,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,47.8,poor_siding,36.8,good_gutter,60.69,FALSE,0,G_OG_220 S 1ST ST_
232 S 1ST ST,Ogden,Iowa,"232 S 1ST ST, Ogden, Iowa",,,,,-94.0283189,42.0369336,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
219 SW 3RD ST,Ogden,Iowa,"219 SW 3RD ST, Ogden, Iowa",,,,,-94.0304533,42.0375733,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,45.82,poor_siding,38.85,poor/no_gutter,59.49,FALSE,0,G_OG_219 SW 3RD ST_
250 SW 3RD ST,Ogden,Iowa,"250 SW 3RD ST, Ogden, Iowa",,,,,-94.0310517,42.0364324,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,44.57,poor_siding,37.29,good_gutter,71,FALSE,0,G_OG_250 SW 3RD ST_
302 W MULBERRY ST,Ogden,Iowa,"302 W MULBERRY ST, Ogden, Iowa",,,,,-94.0310118,42.037824,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,44.3,poor_siding,36.35,good_gutter,68.22,FALSE,0,G_OG_302 W MULBERRY ST_
232 SW 5TH ST,Ogden,Iowa,"232 SW 5TH ST, Ogden, Iowa",,,,,-94.0336051,42.0369608,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
255 SW 2ND ST,Ogden,Iowa,"255 SW 2ND ST, Ogden, Iowa",,,,,-94.0291367,42.0365381,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,44.72,poor_siding,40.66,poor/no_gutter,70.35,FALSE,0,G_OG_255 SW 2ND ST_
220 SW 2ND ST,Ogden,Iowa,"220 SW 2ND ST, Ogden, Iowa",,,,,-94.0297751,42.0372881,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,47.47,poor_siding,38.76,good_gutter,57.98,FALSE,0,G_OG_220 SW 2ND ST_
249 SW 3RD ST,Ogden,Iowa,"249 SW 3RD ST, Ogden, Iowa",,,,,-94.0303934,42.0367837,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,43.39,poor_siding,39.92,poor/no_gutter,69.42,FALSE,0,G_OG_249 SW 3RD ST_
320 W MULBERRY ST,Ogden,Iowa,"320 W MULBERRY ST, Ogden, Iowa",,,,,-94.03169,42.0378388,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,46.5,poor_siding,39.48,good_gutter,58.59,FALSE,0,G_OG_320 W MULBERRY ST_
238 W WALNUT ST,Ogden,Iowa,"238 W WALNUT ST, Ogden, Iowa",,,,,-94.0303336,42.0388517,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
213 SW 2ND ST,Ogden,Iowa,"213 SW 2ND ST, Ogden, Iowa",,,,,-94.0291966,42.0375207,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,45.49,poor_siding,39.11,poor/no_gutter,59.69,FALSE,0,G_OG_213 SW 2ND ST_
208 SW 2ND ST,Ogden,Iowa,"208 SW 2ND ST, Ogden, Iowa",,,,,-94.0297751,42.0376356,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,41.35,poor_siding,37.35,good_gutter,68.07,FALSE,0,G_OG_208 SW 2ND ST_
226 W MULBERRY ST,Ogden,Iowa,"226 W MULBERRY ST, Ogden, Iowa",,,,,-94.0304932,42.0378422,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
244 SW 3RD ST,Ogden,Iowa,"244 SW 3RD ST, Ogden, Iowa",,,,,-94.0311115,42.0367586,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,40.52,poor_siding,35.69,good_gutter,68.48,FALSE,0,G_OG_244 SW 3RD ST_
232 SW 3RD ST,Ogden,Iowa,"232 SW 3RD ST, Ogden, Iowa",,,,,-94.0310916,42.0370103,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,47.23,poor_siding,37.11,good_gutter,70.39,FALSE,0,G_OG_232 SW 3RD ST_
244 SW 5TH ST,Ogden,Iowa,"244 SW 5TH ST, Ogden, Iowa",,,,,-94.033645,42.036689,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
214 S 1ST ST,Ogden,Iowa,"214 S 1ST ST, Ogden, Iowa",,,,,-94.0283189,42.0375515,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,48.75,poor_siding,38.45,good_gutter,59.5,FALSE,0,G_OG_214 S 1ST ST_
226 S 1ST ST,Ogden,Iowa,"226 S 1ST ST, Ogden, Iowa",,,,,-94.0283389,42.0372226,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
214 SW 2ND ST,Ogden,Iowa,"214 SW 2ND ST, Ogden, Iowa",,,,,-94.029815,42.0374798,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,44.16,poor_siding,37.49,good_gutter,63.95,FALSE,0,G_OG_214 SW 2ND ST_
244 SW 2ND ST,Ogden,Iowa,"244 SW 2ND ST, Ogden, Iowa",,,,,-94.0298349,42.0368033,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,41.2,poor_siding,37.38,good_gutter,67.5,FALSE,0,G_OG_244 SW 2ND ST_
246 W WALNUT ST,Ogden,Iowa,"246 W WALNUT ST, Ogden, Iowa",,,,,-94.0304732,42.0387889,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
301 SW 4TH ST,Ogden,Iowa,"301 SW 4TH ST, Ogden, Iowa",,,,,-94.0316501,42.0361411,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,46.31,poor_siding,38.04,poor/no_gutter,60.24,FALSE,0,G_OG_301 SW 4TH ST_
620 W WALNUT ST,Ogden,Iowa,"620 W WALNUT ST, Ogden, Iowa",,,,,-94.0355003,42.0386899,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
307 W DIVISION ST,Ogden,Iowa,"307 W DIVISION ST, Ogden, Iowa",,,,,-94.0311315,42.0349236,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,46,poor_siding,37.75,good_gutter,66.09,FALSE,0,G_OG_307 W DIVISION ST_
313 SW 5TH ST,Ogden,Iowa,"313 SW 5TH ST, Ogden, Iowa",,,,,-94.0329468,42.0357674,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,49.7,poor_siding,39.58,poor/no_gutter,66.63,FALSE,0,G_OG_313 SW 5TH ST_
519 W WALNUT ST,Ogden,Iowa,"519 W WALNUT ST, Ogden, Iowa",,,,,-94.0343616,42.0392594,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
244 HAWS DR,Ogden,Iowa,"244 HAWS DR, Ogden, Iowa",,,,,-94.0312711,42.0303423,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,38.43,poor_siding,35.98,good_gutter,68.94,FALSE,0,G_OG_244 HAWS DR_
355 SW 5TH ST,Ogden,Iowa,"355 SW 5TH ST, Ogden, Iowa",,,,,-94.033014,42.034836,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,45.61,poor_siding,39.03,poor/no_gutter,68.85,FALSE,0,G_OG_355 SW 5TH ST_
519 W WALNUT ST,Ogden,Iowa,"519 W WALNUT ST, Ogden, Iowa",,,,,-94.0343616,42.0392594,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
401 W DIVISION ST,Ogden,Iowa,"401 W DIVISION ST, Ogden, Iowa",,,,,-94.0322286,42.0348658,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,44.38,poor_siding,37.12,good_gutter,52.18,FALSE,0,G_OG_401 W DIVISION ST_
438 SW 4TH ST,Ogden,Iowa,"438 SW 4TH ST, Ogden, Iowa",,,,,-94.0319095,42.033255,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
344 S 1ST ST,Ogden,Iowa,"344 S 1ST ST, Ogden, Iowa",,,,,-94.0283987,42.0350772,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,46.94,poor_siding,36.71,good_gutter,53.58,FALSE,0,G_OG_344 S 1ST ST_
337 SW 2ND ST,Ogden,Iowa,"337 SW 2ND ST, Ogden, Iowa",,,,,-94.0290769,42.0350921,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
120 W MULBERRY ST,Ogden,Iowa,"120 W MULBERRY ST, Ogden, Iowa",,,,,-94.0291966,42.0378297,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
625 W WALNUT ST,Ogden,Iowa,"625 W WALNUT ST, Ogden, Iowa",,,,,-94.0351811,42.0392417,,,,,,,,,,,,,,,,,,TRUE,,FALSE,no_garden,40.09,chipped_paint,35.79,good_gutter,65.74,FALSE,0,G_OG_625 W WALNUT ST_
331 SW 4TH ST,Ogden,Iowa,"331 SW 4TH ST, Ogden, Iowa",,,,,-94.03169,42.0353674,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,45.94,poor_siding,37.2,good_gutter,64.2,FALSE,0,G_OG_331 SW 4TH ST_
232 SW 7TH ST,Ogden,Iowa,"232 SW 7TH ST, Ogden, Iowa",,,,,-94.0366175,42.0367199,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,43.43,poor_siding,36.99,good_gutter,69.09,FALSE,0,G_OG_232 SW 7TH ST_
307 SW 7TH ST PL,Ogden,Iowa,"307 SW 7TH ST PL, Ogden, Iowa",,,,,-94.0366973,42.0358676,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,45.57,poor_siding,39.81,poor/no_gutter,59.69,FALSE,0,G_OG_307 SW 7TH ST PL_
202 S 1ST ST,Ogden,Iowa,"202 S 1ST ST, Ogden, Iowa",,,,,-94.0283389,42.0378404,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
244 S 1ST ST,Ogden,Iowa,"244 S 1ST ST, Ogden, Iowa",,,,,-94.0283189,42.0367019,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,46.64,poor_siding,37.48,poor/no_gutter,60.72,FALSE,0,G_OG_244 S 1ST ST_
214 SW 3RD ST,Ogden,Iowa,"214 SW 3RD ST, Ogden, Iowa",,,,,-94.0310318,42.0374564,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,47.26,poor_siding,37.87,good_gutter,64.64,FALSE,0,G_OG_214 SW 3RD ST_
308 W MULBERRY ST,Ogden,Iowa,"308 W MULBERRY ST, Ogden, Iowa",,,,,-94.0312711,42.0378342,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
126 W VETERANS DR,Ogden,Iowa,"126 W VETERANS DR, Ogden, Iowa",,,,,-94.0291168,42.0317309,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
208 SW 5TH ST,Ogden,Iowa,"208 SW 5TH ST, Ogden, Iowa",,,,,-94.033645,42.0376544,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
250 SW 5TH ST,Ogden,Iowa,"250 SW 5TH ST, Ogden, Iowa",,,,,-94.033645,42.036496,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,47.86,poor_siding,38.11,poor/no_gutter,51.23,FALSE,0,G_OG_250 SW 5TH ST_
519 W OAK ST,Ogden,Iowa,"519 W OAK ST, Ogden, Iowa",,,,,-94.0342036,42.0364764,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,48.69,poor_siding,39.33,poor/no_gutter,70.12,FALSE,0,G_OG_519 W OAK ST_
225 SW 8TH ST,Ogden,Iowa,"225 SW 8TH ST, Ogden, Iowa",,,,,-94.0373157,42.036985,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,45.2,poor_siding,37.57,good_gutter,52.65,FALSE,0,G_OG_225 SW 8TH ST_
301 SW 7TH ST PL,Ogden,Iowa,"301 SW 7TH ST PL, Ogden, Iowa",,,,,-94.0366973,42.0360993,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,43.16,poor_siding,35.83,poor/no_gutter,67.86,FALSE,0,G_OG_301 SW 7TH ST PL_
225 SW 3RD ST,Ogden,Iowa,"225 SW 3RD ST, Ogden, Iowa",,,,,-94.0304533,42.0373416,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
237 SW 3RD ST,Ogden,Iowa,"237 SW 3RD ST, Ogden, Iowa",,,,,-94.0303934,42.0370154,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
250 SW 2ND ST,Ogden,Iowa,"250 SW 2ND ST, Ogden, Iowa",,,,,-94.02988,42.0364689,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,43.03,poor_siding,36,good_gutter,65.48,FALSE,0,G_OG_250 SW 2ND ST_
314 W MULBERRY ST,Ogden,Iowa,"314 W MULBERRY ST, Ogden, Iowa",,,,,-94.0314604,42.0378458,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,46.54,poor_siding,38.72,poor/no_gutter,65.1,FALSE,0,G_OG_314 W MULBERRY ST_
225 SW 6TH ST,Ogden,Iowa,"225 SW 6TH ST, Ogden, Iowa",,,,,-94.0342235,42.0371901,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,48.86,poor_siding,37.3,good_gutter,69.13,FALSE,0,G_OG_225 SW 6TH ST_
231 SW 6TH ST,Ogden,Iowa,"231 SW 6TH ST, Ogden, Iowa",,,,,-94.0341637,42.0368639,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
313 SW 7TH ST,Ogden,Iowa,"313 SW 7TH ST, Ogden, Iowa",,,,,-94.035999,42.0357955,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,41.62,poor_siding,37.48,good_gutter,67.36,FALSE,0,G_OG_313 SW 7TH ST_
331 SW 6TH ST,Ogden,Iowa,"331 SW 6TH ST, Ogden, Iowa",,,,,-94.0342834,42.0351606,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
202 W WALNUT ST,Ogden,Iowa,"202 W WALNUT ST, Ogden, Iowa",,,,,-94.0296753,42.0388169,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
217 W MULBERRY ST,Ogden,Iowa,"217 W MULBERRY ST, Ogden, Iowa",,,,,-94.0298748,42.0383079,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,44.2,poor_siding,37.39,good_gutter,69.26,FALSE,0,G_OG_217 W MULBERRY ST_
234 W WALNUT ST,Ogden,Iowa,"234 W WALNUT ST, Ogden, Iowa",,,,,-94.0303291,42.0389064,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
513 W DIVISION ST UNIT 519,Ogden,Iowa,"513 W DIVISION ST UNIT 519, Ogden, Iowa",,,,,-94.0340154,42.0348301,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
108 W MULBERRY ST,Ogden,Iowa,"108 W MULBERRY ST, Ogden, Iowa",,,,,-94.0286181,42.0378306,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,44.52,poor_siding,38.94,good_gutter,50.08,FALSE,0,G_OG_108 W MULBERRY ST_
243 SW 2ND ST,Ogden,Iowa,"243 SW 2ND ST, Ogden, Iowa",,,,,-94.0291367,42.0370015,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
232 SW 2ND ST,Ogden,Iowa,"232 SW 2ND ST, Ogden, Iowa",,,,,-94.029815,42.037055,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,44.76,poor_siding,36.87,good_gutter,63.67,FALSE,0,G_OG_232 SW 2ND ST_
267 SW 3RD ST,Ogden,Iowa,"267 SW 3RD ST, Ogden, Iowa",,,,,-94.0304134,42.0364548,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,46.92,poor_siding,41.05,good_gutter,59.34,FALSE,0,G_OG_267 SW 3RD ST_
226 SW 3RD ST,Ogden,Iowa,"226 SW 3RD ST, Ogden, Iowa",,,,,-94.0310517,42.0372434,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,38.95,chipped_paint,35.98,good_gutter,69.29,FALSE,0,G_OG_226 SW 3RD ST_
102 W VETERANS DR,Ogden,Iowa,"102 W VETERANS DR, Ogden, Iowa",,,,,-94.0283987,42.0316788,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
214 SW 5TH ST,Ogden,Iowa,"214 SW 5TH ST, Ogden, Iowa",,,,,-94.0335652,42.0374255,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
519 W WALNUT ST,Ogden,Iowa,"519 W WALNUT ST, Ogden, Iowa",,,,,-94.0343616,42.0392594,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
244 HAWS DR,Ogden,Iowa,"244 HAWS DR, Ogden, Iowa",,,,,-94.0312711,42.0303423,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,38.43,poor_siding,35.98,good_gutter,68.94,FALSE,0,G_OG_244 HAWS DR_
519 SW 4TH ST,Ogden,Iowa,"519 SW 4TH ST, Ogden, Iowa",,,,,-94.0311913,42.032894,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
350 S 1ST ST,Ogden,Iowa,"350 S 1ST ST, Ogden, Iowa",,,,,-94.0283987,42.0348455,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,51.27,poor_siding,39.93,good_gutter,62.5,FALSE,0,G_OG_350 S 1ST ST_
202 W DIVISION ST,Ogden,Iowa,"202 W DIVISION ST, Ogden, Iowa",,,,,-94.0296953,42.034356,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
226 W DIVISION ST,Ogden,Iowa,"226 W DIVISION ST, Ogden, Iowa",,,,,-94.0306528,42.0341294,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
502 W WALNUT ST,Ogden,Iowa,"502 W WALNUT ST, Ogden, Iowa",,,,,-94.0335054,42.0386826,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,40,poor_siding,35.69,good_gutter,65.85,FALSE,0,G_OG_502 W WALNUT ST_
337 SW 7TH ST,Ogden,Iowa,"337 SW 7TH ST, Ogden, Iowa",,,,,-94.0359192,42.0351032,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,45.52,poor_siding,38.39,good_gutter,70.45,FALSE,0,G_OG_337 SW 7TH ST_
214 W DIVISION ST,Ogden,Iowa,"214 W DIVISION ST, Ogden, Iowa",,,,,-94.0301341,42.0342634,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
625 SW 4TH ST,Ogden,Iowa,"625 SW 4TH ST, Ogden, Iowa",,,,,-94.0312711,42.0309602,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,45.41,poor_siding,35.71,good_gutter,67.22,FALSE,0,G_OG_625 SW 4TH ST_
408 W DIVISION ST,Ogden,Iowa,"408 W DIVISION ST, Ogden, Iowa",,,,,-94.032109,42.0342135,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
332 SW 6TH ST,Ogden,Iowa,"332 SW 6TH ST, Ogden, Iowa",,,,,-94.0348619,42.0353141,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
502 S 1ST ST,Ogden,Iowa,"502 S 1ST ST, Ogden, Iowa",,,,,-94.028299,42.0332464,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
414 W DIVISION ST,Ogden,Iowa,"414 W DIVISION ST, Ogden, Iowa",,,,,-94.0324481,42.0344526,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
613 W OAK ST,Ogden,Iowa,"613 W OAK ST, Ogden, Iowa",,,,,-94.0352808,42.0364772,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
508 JONES SW 2ND ST,Ogden,Iowa,"508 JONES SW 2ND ST, Ogden, Iowa",,,,,-94.0302438,42.0324927,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,41.72,poor_siding,36.92,poor/no_gutter,58.72,FALSE,0,G_OG_508 JONES SW 2ND ST_
220 SW 8TH ST,Ogden,Iowa,"220 SW 8TH ST, Ogden, Iowa",,,,,-94.0380738,42.0370356,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,39.76,poor_siding,36.02,good_gutter,68.66,FALSE,0,G_OG_220 SW 8TH ST_
201 SW 7TH ST,Ogden,Iowa,"201 SW 7TH ST, Ogden, Iowa",,,,,-94.0359791,42.0377463,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
219 W VETERANS DR,Ogden,Iowa,"219 W VETERANS DR, Ogden, Iowa",,,,,-94.0301341,42.0322166,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,40.51,poor_siding,36.59,good_gutter,68.4,FALSE,0,G_OG_219 W VETERANS DR_
213 SW 7TH ST,Ogden,Iowa,"213 SW 7TH ST, Ogden, Iowa",,,,,-94.0359791,42.0375146,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,49.36,poor_siding,39.54,poor/no_gutter,54.58,FALSE,0,G_OG_213 SW 7TH ST_
332 S 1ST ST,Ogden,Iowa,"332 S 1ST ST, Ogden, Iowa",,,,,-94.0283788,42.035522,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
338 S 1ST ST,Ogden,Iowa,"338 S 1ST ST, Ogden, Iowa",,,,,-94.0283987,42.0352317,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
225 SW 7TH ST,Ogden,Iowa,"225 SW 7TH ST, Ogden, Iowa",,,,,-94.0359791,42.036974,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
