address,city,state,source,city_id,image_name,image_url,lon,lat,date,sq_ft,year_built,assessed_value
1113 4TH ST NE,Independence,Iowa,V,D,V_D_1113_4TH_ST_NE,,-91.8798418,42.471843,,,,
1117 4TH ST NE,Independence,Iowa,V,D,V_D_1117_4TH_ST_NE,,-91.8795367,42.4718096,,,,
1119 4TH ST NE,Independence,Iowa,V,D,V_D_1119_4TH_ST_NE,,-91.8792888,42.4717945,,,,
1121 4TH ST NE,Independence,Iowa,V,D,V_D_1121_4TH_ST_NE,,-91.879041,42.471741,,,,
319 13TH AVE NE,Independence,Iowa,V,D,V_D_319_13TH_AVE_NE,,-91.8786024,42.4718824,,,,
318 13TH AVE NE,Independence,Iowa,V,D,V_D_318_13TH_AVE_NE,,-91.8781257,42.471871,,,,
317 14TH AVE NE,Independence,Iowa,V,D,V_D_317_14TH_AVE_NE,,-91.8776108,42.4718219,,,,
316 14TH AVE NE,Independence,Iowa,V,D,V_D_316_14TH_AVE_NE,,-91.8771341,42.4718488,,,,
311 15TH AVE PL NE,Independence,Iowa,V,D,V_D_311_15TH_AVE_PL_NE,,-91.8766193,42.4717614,,,,
307 16TH AVE NE,Independence,Iowa,V,D,V_D_307_16TH_AVE_NE,,-91.8753227,42.4718592,,,,
306 16TH AVE NE,Independence,Iowa,V,D,V_D_306_16TH_AVE_NE,,-91.8748842,42.4718472,,,,
308 15TH AVE NE,Independence,Iowa,V,D,V_D_308_15TH_AVE_NE,,-91.8759329,42.4718493,,,,
406 13TH AVE NE,Independence,Iowa,V,D,V_D_406_13TH_AVE_NE,,-91.8780875,42.4724085,,,,
311 16TH AVE NE,Independence,Iowa,V,D,V_D_311_16TH_AVE_NE,,-91.8753799,42.4720692,,,,
310 16TH AVE NE,Independence,Iowa,V,D,V_D_310_16TH_AVE_NE,,-91.8748842,42.4720773,,,,
400 13TH AVE NE,Independence,Iowa,V,D,V_D_400_13TH_AVE_NE,,-91.8781257,42.4721011,,,,
401 14TH AVE NE,Independence,Iowa,V,D,V_D_401_14TH_AVE_NE,,-91.8776871,42.4721274,,,,
400 14TH AVE NE,Independence,Iowa,V,D,V_D_400_14TH_AVE_NE,,-91.877101,42.472129,,,,
1210 4TH ST NE,Independence,Iowa,V,D,V_D_1210_4TH_ST_NE,,-91.8787549,42.4722634,,,,
313 15TH AVE PL NE,Independence,Iowa,V,D,V_D_313_15TH_AVE_PL_NE,,-91.8765621,42.4720116,,,,
314 15TH AVE NE,Independence,Iowa,V,D,V_D_314_15TH_AVE_NE,,-91.8763333,42.4721687,,,,
312 15TH AVE NE,Independence,Iowa,V,D,V_D_312_15TH_AVE_NE,,-91.8759901,42.4720593,,,,
315 16TH AVE NE,Independence,Iowa,V,D,V_D_315_16TH_AVE_NE,,-91.8753799,42.4722226,,,,
314 16TH AVE NE,Independence,Iowa,V,D,V_D_314_16TH_AVE_NE,,-91.8749223,42.4722684,,,,
1700 3RD ST NE,Independence,Iowa,V,D,V_D_1700_3RD_ST_NE,,-91.8726153,42.4720184,,,,
405 14TH AVE NE,Independence,Iowa,V,D,V_D_405_14TH_AVE_NE,,-91.8776871,42.4723575,,,,
1010 4TH ST NE,Independence,Iowa,V,D,V_D_1010_4TH_ST_NE,,-91.881253,42.4722417,,,,
400 11TH AVE NE,Independence,Iowa,V,D,V_D_400_11TH_AVE_NE,,-91.880433,42.4723126,,,,
1106 4TH ST NE,Independence,Iowa,V,D,V_D_1106_4TH_ST_NE,,-91.8801469,42.4722598,,,,
1112 4TH ST NE,Independence,Iowa,V,D,V_D_1112_4TH_ST_NE,,-91.8798418,42.4722648,,,,
1118 4TH ST NE,Independence,Iowa,V,D,V_D_1118_4TH_ST_NE,,-91.8795367,42.4723081,,,,
1200 4TH ST NE,Independence,Iowa,V,D,V_D_1200_4TH_ST_NE,,-91.8792126,42.4722559,,,,
409 13TH AVE NE,Independence,Iowa,V,D,V_D_409_13TH_AVE_NE,,-91.8786787,42.4724947,,,,
406 14TH AVE NE,Independence,Iowa,V,D,V_D_406_14TH_AVE_NE,,-91.8771532,42.4725196,,,,
505 14TH AVE NE,Independence,Iowa,V,D,V_D_505_14TH_AVE_NE,,-91.8766956,42.4725271,,,,
509 14TH AVE NE,Independence,Iowa,V,D,V_D_509_14TH_AVE_NE,,-91.8763142,42.4725333,,,,
412 13TH AVE NE,Independence,Iowa,V,D,V_D_412_13TH_AVE_NE,,-91.8780685,42.4726581,,,,
413 13TH AVE NE,Independence,Iowa,V,D,V_D_413_13TH_AVE_NE,,-91.8786024,42.472726,,,,
409 14TH AVE NE,Independence,Iowa,V,D,V_D_409_14TH_AVE_NE,,-91.877668,42.4726454,,,,
1105 5TH ST NE,Independence,Iowa,V,D,V_D_1105_5TH_ST_NE,,-91.8802042,42.4727765,,,,
1113 5TH ST NE,Independence,Iowa,V,D,V_D_1113_5TH_ST_NE,,-91.889816,42.4786774,,,,
1201 5TH ST NE,Independence,Iowa,V,D,V_D_1201_5TH_ST_NE,,-91.8792888,42.4729449,,,,
1211 5TH ST NE,Independence,Iowa,V,D,V_D_1211_5TH_ST_NE,,-91.8786596,42.472936,,,,
415 11TH AVE NE,Independence,Iowa,V,D,V_D_415_11TH_AVE_NE,,-91.8810432,42.4728395,,,,
418 13TH AVE NE,Independence,Iowa,V,D,V_D_418_13TH_AVE_NE,,-91.8780685,42.4729648,,,,
415 14TH AVE NE,Independence,Iowa,V,D,V_D_415_14TH_AVE_NE,,-91.8774774,42.4728786,,,,
500 14TH AVE NE,Independence,Iowa,V,D,V_D_500_14TH_AVE_NE,,-91.8771341,42.4729609,,,,
506 14TH AVE NE,Independence,Iowa,V,D,V_D_506_14TH_AVE_NE,,-91.8766509,42.4727651,,,,
512 14TH AVE NE,Independence,Iowa,V,D,V_D_512_14TH_AVE_NE,,-91.8760282,42.4730173,,,,
410 16TH AVE NE,Independence,Iowa,V,D,V_D_410_16TH_AVE_NE,,-91.8740876,42.4727321,,,,
516 14TH AVE NE,Independence,Iowa,V,D,V_D_516_14TH_AVE_NE,,-91.8754753,42.4730838,,,,
1100 5TH ST NE,Independence,Iowa,V,D,V_D_1100_5TH_ST_NE,,-91.8803758,42.4733298,,,,
1212 5TH ST NE,Independence,Iowa,V,D,V_D_1212_5TH_ST_NE,,-91.8786977,42.4733188,,,,
503 15TH AVE NE,Independence,Iowa,V,D,V_D_503_15TH_AVE_NE,,-91.8766193,42.4732953,,,,
502 15TH AVE NE,Independence,Iowa,V,D,V_D_502_15TH_AVE_NE,,-91.8760854,42.4733807,,,,
502 16TH AVE NE,Independence,Iowa,V,D,V_D_502_16TH_AVE_NE,,-91.874796,42.473354,,,,
500 GREEN HAVEN CT,Independence,Iowa,V,D,V_D_500_GREEN_HAVEN_CT,,-91.873874,42.473311,,,,
1303 QUILL CT NE,Independence,Iowa,V,D,V_D_1303_QUILL_CT_NE,,-91.8776299,42.4733746,,,,
502 13TH AVE NE,Independence,Iowa,V,D,V_D_502_13TH_AVE_NE,,-91.8780494,42.4732911,,,,
506 11TH AVE NE,Independence,Iowa,V,D,V_D_506_11TH_AVE_NE,,-91.880433,42.4735397,,,,
1106 5TH ST NE,Independence,Iowa,V,D,V_D_1106_5TH_ST_NE,,-91.8800516,42.4733159,,,,
1110 5TH ST NE,Independence,Iowa,V,D,V_D_1110_5TH_ST_NE,,-91.8796702,42.4733221,,,,
1200 5TH ST NE,Independence,Iowa,V,D,V_D_1200_5TH_ST_NE,,-91.8793461,42.4733082,,,,
1206 5TH ST NE,Independence,Iowa,V,D,V_D_1206_5TH_ST_NE,,-91.879041,42.4733132,,,,
503 16TH AVE NE,Independence,Iowa,V,D,V_D_503_16TH_AVE_NE,,-91.8754753,42.4734673,,,,
512 11TH AVE NE,Independence,Iowa,V,D,V_D_512_11TH_AVE_NE,,-91.8804521,42.4737887,,,,
502 GREEN HAVEN CT,Independence,Iowa,V,D,V_D_502_GREEN_HAVEN_CT,,-91.8735114,42.4735185,,,,
1305 QUILL CT NE,Independence,Iowa,V,D,V_D_1305_QUILL_CT_NE,,-91.8773057,42.4735908,,,,
505 15TH AVE NE,Independence,Iowa,V,D,V_D_505_15TH_AVE_NE,,-91.8766956,42.4736008,,,,
504 15TH AVE NE,Independence,Iowa,V,D,V_D_504_15TH_AVE_NE,,-91.8760092,42.4736887,,,,
513 13TH AVE NE,Independence,Iowa,V,D,V_D_513_13TH_AVE_NE,,-91.8786024,42.4737997,,,,
504 GREEN HAVEN CT,Independence,Iowa,V,D,V_D_504_GREEN_HAVEN_CT,,-91.8734923,42.4738064,,,,
505 16TH AVE NE,Independence,Iowa,V,D,V_D_505_16TH_AVE_NE,,-91.8754943,42.4738313,,,,
507 15TH AVE NE,Independence,Iowa,V,D,V_D_507_15TH_AVE_NE,,-91.8766956,42.4739076,,,,
506 15TH AVE NE,Independence,Iowa,V,D,V_D_506_15TH_AVE_NE,,-91.8760854,42.4739175,,,,
1101 6TH ST NE,Independence,Iowa,V,D,V_D_1101_6TH_ST_NE,,-91.880433,42.4739999,,,,
1109 6TH ST NE,Independence,Iowa,V,D,V_D_1109_6TH_ST_NE,,-91.8799944,42.4740262,,,,
1113 6TH ST NE,Independence,Iowa,V,D,V_D_1113_6TH_ST_NE,,-91.8796702,42.4740124,,,,
1602 6TH ST NE,Independence,Iowa,V,D,V_D_1602_6TH_ST_NE,,-91.8744075,42.4745584,,,,
1608 6TH ST NE,Independence,Iowa,V,D,V_D_1608_6TH_ST_NE,,-91.8732445,42.4745198,,,,
600 16TH AVE NE,Independence,Iowa,V,D,V_D_600_16TH_AVE_NE,,-91.8748651,42.4746276,,,,
606 11TH AVE NE,Independence,Iowa,V,D,V_D_606_11TH_AVE_NE,,-91.8805093,42.4749189,,,,
1107 7TH ST NE,Independence,Iowa,V,D,V_D_1107_7TH_ST_NE,,-91.8802804,42.4749227,,,,
1111 7TH ST NE,Independence,Iowa,V,D,V_D_1111_7TH_ST_NE,,-91.8799181,42.4749094,,,,
1115 7TH ST NE,Independence,Iowa,V,D,V_D_1115_7TH_ST_NE,,-91.8795749,42.4748767,,,,
1201 7TH ST NE,Independence,Iowa,V,D,V_D_1201_7TH_ST_NE,,-91.8792888,42.4749389,,,,
1209 7TH ST NE,Independence,Iowa,V,D,V_D_1209_7TH_ST_NE,,-91.8789838,42.4749439,,,,
605 13TH AVE NE,Independence,Iowa,V,D,V_D_605_13TH_AVE_NE,,-91.8786787,42.4748722,,,,
1201 6TH ST NE,Independence,Iowa,V,D,V_D_1201_6TH_ST_NE,,-91.8793651,42.4739406,,,,
1207 6TH ST NE,Independence,Iowa,V,D,V_D_1207_6TH_ST_NE,,-91.879041,42.4740035,,,,
1213 6TH ST NE,Independence,Iowa,V,D,V_D_1213_6TH_ST_NE,,-91.8786787,42.4740286,,,,
1306 QUILL CT NE,Independence,Iowa,V,D,V_D_1306_QUILL_CT_NE,,-91.8773057,42.4738976,,,,
506 16TH AVE NE,Independence,Iowa,V,D,V_D_506_16TH_AVE_NE,,-91.8748651,42.4740141,,,,
505 GREEN HAVEN CT,Independence,Iowa,V,D,V_D_505_GREEN_HAVEN_CT,,-91.8741978,42.4740825,,,,
506 GREEN HAVEN CT,Independence,Iowa,V,D,V_D_506_GREEN_HAVEN_CT,,-91.8734923,42.4740365,,,,
514 13TH AVE NE,Independence,Iowa,V,D,V_D_514_13TH_AVE_NE,,-91.8779922,42.4740398,,,,
1304 QUILL CT NE,Independence,Iowa,V,D,V_D_1304_QUILL_CT_NE,,-91.8775536,42.4740278,,,,
601 15TH AVE NE,Independence,Iowa,V,D,V_D_601_15TH_AVE_NE,,-91.8766956,42.4741376,,,,
600 15TH AVE NE,Independence,Iowa,V,D,V_D_600_15TH_AVE_NE,,-91.8760854,42.4742243,,,,
601 16TH AVE NE,Independence,Iowa,V,D,V_D_601_16TH_AVE_NE,,-91.8754753,42.4744643,,,,
1100 6TH ST NE,Independence,Iowa,V,D,V_D_1100_6TH_ST_NE,,-91.8804902,42.4744783,,,,
1106 6TH ST NE,Independence,Iowa,V,D,V_D_1106_6TH_ST_NE,,-91.8801279,42.474465,,,,
1112 6TH ST NE,Independence,Iowa,V,D,V_D_1112_6TH_ST_NE,,-91.8798037,42.4744511,,,,
602 13TH AVE NE,Independence,Iowa,V,D,V_D_602_13TH_AVE_NE,,-91.8779159,42.4745012,,,,
603 15TH AVE NE,Independence,Iowa,V,D,V_D_603_15TH_AVE_NE,,-91.876785,42.474521,,,,
602 15TH AVE NE,Independence,Iowa,V,D,V_D_602_15TH_AVE_NE,,-91.8760092,42.4745323,,,,
1307 7TH ST NE,Independence,Iowa,V,D,V_D_1307_7TH_ST_NE,,-91.8771341,42.4749166,,,,
603 16TH AVE NE,Independence,Iowa,V,D,V_D_603_16TH_AVE_NE,,-91.8755515,42.4747698,,,,
605 15TH AVE NE,Independence,Iowa,V,D,V_D_605_15TH_AVE_NE,,-91.8766956,42.4749045,,,,
604 15TH AVE NE,Independence,Iowa,V,D,V_D_604_15TH_AVE_NE,,-91.8760092,42.4749157,,,,
1200 7TH ST NE,Independence,Iowa,V,D,V_D_1200_7TH_ST_NE,,-91.8794414,42.4753965,,,,
1208 7TH ST NE,Independence,Iowa,V,D,V_D_1208_7TH_ST_NE,,-91.879041,42.4753839,,,,
1504 7TH ST NE,Independence,Iowa,V,D,V_D_1504_7TH_ST_NE,,-91.8753037,42.4752532,,,,
718 13TH AVE NE,Independence,Iowa,V,D,V_D_718_13TH_AVE_NE,,-91.8780494,42.4754384,,,,
1304 7TH ST NE,Independence,Iowa,V,D,V_D_1304_7TH_ST_NE,,-91.8773057,42.4753547,,,,
1306 7TH ST NE,Independence,Iowa,V,D,V_D_1306_7TH_ST_NE,,-91.8769816,42.4753792,,,,
1308 7TH ST NE,Independence,Iowa,V,D,V_D_1308_7TH_ST_NE,,-91.8766193,42.4753659,,,,
1500 7TH ST NE,Independence,Iowa,V,D,V_D_1500_7TH_ST_NE,,-91.876238,42.4753721,,,,
1502 7TH ST NE,Independence,Iowa,V,D,V_D_1502_7TH_ST_NE,,-91.8757613,42.4753607,,,,
1100 7TH ST NE,Independence,Iowa,V,D,V_D_1100_7TH_ST_NE,,-91.8805093,42.4753791,,,,
1106 7TH ST NE,Independence,Iowa,V,D,V_D_1106_7TH_ST_NE,,-91.8801279,42.4753853,,,,
1112 7TH ST NE,Independence,Iowa,V,D,V_D_1112_7TH_ST_NE,,-91.8798228,42.4753903,,,,
705 13TH AVE NE,Independence,Iowa,V,D,V_D_705_13TH_AVE_NE,,-91.8788312,42.4757899,,,,
704 13TH AVE NE,Independence,Iowa,V,D,V_D_704_13TH_AVE_NE,,-91.8780685,42.4758024,,,,
513 14TH AVE NE,Independence,Iowa,V,D,V_D_513_14TH_AVE_NE,,-91.8758757,42.472598,,,,
1200 6TH ST NE,Independence,Iowa,V,D,V_D_1200_6TH_ST_NE,,-91.8794605,42.4744568,,,,
1208 6TH ST NE,Independence,Iowa,V,D,V_D_1208_6TH_ST_NE,,-91.8790791,42.474463,,,,
601 13TH AVE NE,Independence,Iowa,V,D,V_D_601_13TH_AVE_NE,,-91.8786787,42.4744887,,,,
304 14TH AVE SE,Independence,Iowa,V,D,V_D_304_14TH_AVE_SE,,-91.8768792,42.466037,,,,
306 14TH AVE SE,Independence,Iowa,V,D,V_D_306_14TH_AVE_SE,,-91.8768798,42.4660137,,,,
1706 1ST ST E,Independence,Iowa,V,D,V_D_1706_1ST_ST_E,,-91.8726534,42.4698319,,,,
504 16TH AVE NE,Independence,Iowa,V,D,V_D_504_16TH_AVE_NE,,-91.8748651,42.4737073,,,,
 8TH ST NE,Independence,Iowa,V,D,V_D_8TH_ST_NE,,-91.8864543,42.4757647,,,,
 8TH ST NE,Independence,Iowa,V,D,V_D_8TH_ST_NE,,-91.8864543,42.4757647,,,,
615 14TH AVE SE,Independence,Iowa,V,D,V_D_615_14TH_AVE_SE,,-91.8738774,42.4643858,,,,
308 14TH AVE SE,Independence,Iowa,V,D,V_D_308_14TH_AVE_SE,,-91.8769136,42.4714376,,,,
507 UPPER TERRACE DR SE,Independence,Iowa,V,D,V_D_507_UPPER_TERRACE_DR_SE,,-91.879962,42.464011,,,,
 14TH AVE SE,Independence,Iowa,V,D,V_D_14TH_AVE_SE,,-91.875092,42.4652346,,,,
503 GREEN HAVEN CT,Independence,Iowa,V,D,V_D_503_GREEN_HAVEN_CT,,-91.8743159,42.473602,,,,
1604 6TH ST NE,Independence,Iowa,V,D,V_D_1604_6TH_ST_NE,,-91.874034,42.4746049,,,,
517 14TH AVE NE,Independence,Iowa,V,D,V_D_517_14TH_AVE_NE,,-91.8754181,42.4726054,,,,
507 16TH AVE NE,Independence,Iowa,V,D,V_D_507_16TH_AVE_NE,,-91.8754562,42.4741387,,,,
602 16TH AVE NE,Independence,Iowa,V,D,V_D_602_16TH_AVE_NE,,-91.8749414,42.4750098,,,,
1212 7TH ST NE,Independence,Iowa,V,D,V_D_1212_7TH_ST_NE,,-91.8786787,42.475409,,,,
133 14TH AVE NE,Independence,Iowa,V,D,V_D_133_14TH_AVE_NE,,-91.877382,42.4704451,,,,
216 12TH AVE NE,Independence,Iowa,V,D,V_D_216_12TH_AVE_NE,,-91.8786214,42.4707892,,,,
1610 3RD ST NE,Independence,Iowa,V,D,V_D_1610_3RD_ST_NE,,-91.8741025,42.4720325,,,,
811 8TH ST SE,Independence,Iowa,V,D,V_D_811_8TH_ST_SE,,-91.8840944,42.4618213,,,,
800 3RD AVE SW,Independence,Iowa,V,D,V_D_800_3RD_AVE_SW,,-91.8961488,42.4623902,,,,
609 9TH AVE SW,Independence,Iowa,V,D,V_D_609_9TH_AVE_SW,,-91.9041615,42.4639454,,,,
312 6TH ST SW,Independence,Iowa,V,D,V_D_312_6TH_ST_SW,,-91.8972934,42.4646725,,,,
507 4TH AVE SW,Independence,Iowa,V,D,V_D_507_4TH_AVE_SW,,-91.8979801,42.464968,,,,
402 3RD AVE SE,Independence,Iowa,V,D,V_D_402_3RD_AVE_SE,,-91.8913991,42.4651723,,,,
217 6TH AVE SW,Independence,Iowa,V,D,V_D_217_6TH_AVE_SW,,-91.9005174,42.4670546,,,,
824 3RD ST SE,Independence,Iowa,V,D,V_D_824_3RD_ST_SE,,-91.8837321,42.4667939,,,,
509 8TH AVE SW,Independence,Iowa,V,D,V_D_509_8TH_AVE_SW,,-91.902845,42.4647918,,,,
512 8TH AVE SW,Independence,Iowa,V,D,V_D_512_8TH_AVE_SW,,-91.9023299,42.4647428,,,,
412 3RD AVE SE,Independence,Iowa,V,D,V_D_412_3RD_AVE_SE,,-91.8914373,42.4646731,,,,
511 7TH AVE SW,Independence,Iowa,V,D,V_D_511_7TH_AVE_SW,,-91.9015858,42.4648126,,,,
510 7TH AVE SW,Independence,Iowa,V,D,V_D_510_7TH_AVE_SW,,-91.9011089,42.4648397,,,,
510 3RD AVE SW,Independence,Iowa,V,D,V_D_510_3RD_AVE_SW,,-91.896206,42.464748,,,,
610 6TH ST SW,Independence,Iowa,V,D,V_D_610_6TH_ST_SW,,-91.9008799,42.4646133,,,,
208 6TH ST SW,Independence,Iowa,V,D,V_D_208_6TH_ST_SW,,-91.8959008,42.464638,,,,
810 3RD ST SE,Independence,Iowa,V,D,V_D_810_3RD_ST_SE,,-91.8846856,42.4667783,,,,
702 3RD ST SE,Independence,Iowa,V,D,V_D_702_3RD_ST_SE,,-91.8860969,42.4667935,,,,
814 3RD ST SE,Independence,Iowa,V,D,V_D_814_3RD_ST_SE,,-91.8841135,42.4667877,,,,
214 6TH AVE SW,Independence,Iowa,V,D,V_D_214_6TH_AVE_SW,,-91.8998879,42.4670075,,,,
215 5TH AVE SW,Independence,Iowa,V,D,V_D_215_5TH_AVE_SW,,-91.8992583,42.4670371,,,,
904 3RD ST SW,Independence,Iowa,V,D,V_D_904_3RD_ST_SW,,-91.904235,42.467094,,,,
902 3RD ST SW,Independence,Iowa,V,D,V_D_902_3RD_ST_SW,,-91.9040851,42.4670915,,,,
213 8TH AVE SW,Independence,Iowa,V,D,V_D_213_8TH_AVE_SW,,-91.9029976,42.4671287,,,,
600 3RD ST SE,Independence,Iowa,V,D,V_D_600_3RD_ST_SE,,-91.8876799,42.4667483,,,,
 3RD ST SE,Independence,Iowa,V,D,V_D_3RD_ST_SE,,-91.885321,42.466593,,,,
802 3RD AVE SE,Independence,Iowa,V,D,V_D_802_3RD_AVE_SE,,-91.891288,42.461562,,,,
608 9TH ST SW,Independence,Iowa,V,D,V_D_608_9TH_ST_SW,,-91.9008036,42.4619298,,,,
500 9TH ST SW,Independence,Iowa,V,D,V_D_500_9TH_ST_SW,,-91.899182,42.4618991,,,,
808 9TH AVE SE,Independence,Iowa,V,D,V_D_808_9TH_AVE_SE,,-91.883179,42.4616061,,,,
813 3RD AVE SW,Independence,Iowa,V,D,V_D_813_3RD_AVE_SW,,-91.8969309,42.4618979,,,,
812 5TH AVE SW,Independence,Iowa,V,D,V_D_812_5TH_AVE_SW,,-91.8986669,42.4618884,,,,
814 6TH AVE SW,Independence,Iowa,V,D,V_D_814_6TH_AVE_SW,,-91.8998688,42.4618878,,,,
805 7TH AVE SW,Independence,Iowa,V,D,V_D_805_7TH_AVE_SW,,-91.901624,42.4620505,,,,
704 9TH ST SW,Independence,Iowa,V,D,V_D_704_9TH_ST_SW,,-91.9018148,42.4619707,,,,
811 9TH AVE SW,Independence,Iowa,V,D,V_D_811_9TH_AVE_SW,,-91.9040088,42.4620302,,,,
810 9TH ST SW,Independence,Iowa,V,D,V_D_810_9TH_ST_SW,,-91.9035318,42.4619422,,,,
808 9TH ST SW,Independence,Iowa,V,D,V_D_808_9TH_ST_SW,,-91.9032266,42.4620624,,,,
815 8TH AVE SW,Independence,Iowa,V,D,V_D_815_8TH_AVE_SW,,-91.902912,42.462005,,,,
812 8TH AVE SW,Independence,Iowa,V,D,V_D_812_8TH_AVE_SW,,-91.9023108,42.4619625,,,,
9TH ST SW,Independence,Iowa,V,D,V_D_9TH_ST_SW,,-91.9020724,42.461745,,,,
614 9TH ST SW,Independence,Iowa,V,D,V_D_614_9TH_ST_SW,,-91.9011089,42.4619248,,,,
811 6TH AVE SW,Independence,Iowa,V,D,V_D_811_6TH_AVE_SW,,-91.9003648,42.4621097,,,,
712 3RD AVE SE,Independence,Iowa,V,D,V_D_712_3RD_AVE_SE,,-91.8913419,42.4620091,,,,
314 9TH ST SW,Independence,Iowa,V,D,V_D_314_9TH_ST_SW,,-91.8986148,42.461718,,,,
701 8TH ST SE,Independence,Iowa,V,D,V_D_701_8TH_ST_SE,,-91.8855629,42.4618547,,,,
802 9TH AVE SE,Independence,Iowa,V,D,V_D_802_9TH_AVE_SE,,-91.8832362,42.4618545,,,,
711 8TH ST SE,Independence,Iowa,V,D,V_D_711_8TH_ST_SE,,-91.8851815,42.461861,,,,
809 3RD AVE SW,Independence,Iowa,V,D,V_D_809_3RD_AVE_SW,,-91.8967593,42.4620733,,,,
721 8TH ST SE,Independence,Iowa,V,D,V_D_721_8TH_ST_SE,,-91.8847619,42.4618679,,,,
801 8TH ST SE,Independence,Iowa,V,D,V_D_801_8TH_ST_SE,,-91.8843996,42.461893,,,,
821 8TH ST SE,Independence,Iowa,V,D,V_D_821_8TH_ST_SE,,-91.8836939,42.461847,,,,
809 5TH AVE SW,Independence,Iowa,V,D,V_D_809_5TH_AVE_SW,,-91.8992583,42.4620896,,,,
805 9TH AVE SW,Independence,Iowa,V,D,V_D_805_9TH_AVE_SW,,-91.9040088,42.4622604,,,,
810 3RD AVE SW,Independence,Iowa,V,D,V_D_810_3RD_AVE_SW,,-91.8958436,42.4620884,,,,
805 8TH AVE SW,Independence,Iowa,V,D,V_D_805_8TH_AVE_SW,,,,,,,
801 7TH AVE SW,Independence,Iowa,V,D,V_D_801_7TH_AVE_SW,,-91.9015667,42.4622241,,,,
304 8TH ST SE,Independence,Iowa,V,D,V_D_304_8TH_ST_SE,,-91.8911316,42.4620445,,,,
312 8TH ST SE,Independence,Iowa,V,D,V_D_312_8TH_ST_SE,,-91.890545,42.46203,,,,
909 8TH ST SW,Independence,Iowa,V,D,V_D_909_8TH_ST_SW,,-91.9045621,42.4624621,,,,
801 9TH AVE SW,Independence,Iowa,V,D,V_D_801_9TH_AVE_SW,,-91.904295,42.4624666,,,,
806 9TH AVE SW,Independence,Iowa,V,D,V_D_806_9TH_AVE_SW,,-91.9035509,42.4623447,,,,
713 8TH ST SW,Independence,Iowa,V,D,V_D_713_8TH_ST_SW,,-91.9021963,42.4624246,,,,
705 8TH ST SW,Independence,Iowa,V,D,V_D_705_8TH_ST_SW,,-91.9017766,42.4624315,,,,
617 8TH ST SW,Independence,Iowa,V,D,V_D_617_8TH_ST_SW,,-91.9011279,42.4624423,,,,
609 8TH ST SW,Independence,Iowa,V,D,V_D_609_8TH_ST_SW,,-91.9008036,42.4624668,,,,
801 6TH AVE SW,Independence,Iowa,V,D,V_D_801_6TH_AVE_SW,,-91.900403,42.4624159,,,,
801 5TH AVE SW,Independence,Iowa,V,D,V_D_801_5TH_AVE_SW,,-91.8992965,42.4623191,,,,
800 5TH AVE SW,Independence,Iowa,V,D,V_D_800_5TH_AVE_SW,,-91.8986478,42.4623682,,,,
800 4TH AVE SW,Independence,Iowa,V,D,V_D_800_4TH_AVE_SW,,-91.8974651,42.4624644,,,,
311 8TH ST SW,Independence,Iowa,V,D,V_D_311_8TH_ST_SW,,-91.8972171,42.4624493,,,,
801 3RD AVE SW,Independence,Iowa,V,D,V_D_801_3RD_AVE_SW,,-91.8967402,42.462438,,,,
209 8TH ST SW,Independence,Iowa,V,D,V_D_209_8TH_ST_SW,,-91.8957864,42.4624537,,,,
 8TH ST SW,Independence,Iowa,V,D,V_D_8TH_ST_SW,,-91.9000981,42.4626414,,,,
806 6TH AVE SW,Independence,Iowa,V,D,V_D_806_6TH_AVE_SW,,-91.8998116,42.4623298,,,,
720 7TH AVE SE,Independence,Iowa,V,D,V_D_720_7TH_AVE_SE,,-91.8857155,42.4623125,,,,
721 8TH AVE SE,Independence,Iowa,V,D,V_D_721_8TH_AVE_SE,,-91.8850098,42.4623432,,,,
800 8TH ST SE,Independence,Iowa,V,D,V_D_800_8TH_ST_SE,,-91.8844186,42.4623337,,,,
812 8TH ST SE,Independence,Iowa,V,D,V_D_812_8TH_ST_SE,,-91.8838846,42.4623041,,,,
702 3RD AVE SE,Independence,Iowa,V,D,V_D_702_3RD_AVE_SE,,-91.8913991,42.4624493,,,,
307 7TH ST SE,Independence,Iowa,V,D,V_D_307_7TH_ST_SE,,-91.8910367,42.4624744,,,,
313 7TH ST SE,Independence,Iowa,V,D,V_D_313_7TH_ST_SE,,-91.8908269,42.4624587,,,,
317 7TH ST SE,Independence,Iowa,V,D,V_D_317_7TH_ST_SE,,-91.8904836,42.4624643,,,,
715 9TH AVE SW,Independence,Iowa,V,D,V_D_715_9TH_AVE_SW,,-91.9040279,42.4628162,,,,
715 8TH AVE SW,Independence,Iowa,V,D,V_D_715_8TH_AVE_SW,,-91.9028068,42.4628364,,,,
710 7TH AVE SE,Independence,Iowa,V,D,V_D_710_7TH_AVE_SE,,-91.8856201,42.4625633,,,,
710 8TH AVE SE,Independence,Iowa,V,D,V_D_710_8TH_AVE_SE,,-91.8844758,42.4625821,,,,
711 9TH AVE SE,Independence,Iowa,V,D,V_D_711_9TH_AVE_SE,,-91.883713,42.4625946,,,,
711 8TH AVE SE,Independence,Iowa,V,D,V_D_711_8TH_AVE_SE,,-91.8850098,42.4625734,,,,
714 4TH AVE SW,Independence,Iowa,V,D,V_D_714_4TH_AVE_SW,,-91.8974269,42.4628102,,,,
715 3RD AVE SW,Independence,Iowa,V,D,V_D_715_3RD_AVE_SW,,-91.8967593,42.4628404,,,,
