Parcel Number,Photo,url_shift,link,address,address_trim,Address_uncut,Style,Year Built,Total SF,Lot Area,Appraised Value,Url
06.35.361.009,https://photos.camavision.com/4e599e2506142ab97d16cf9f0b48d9d3/70,https://photos.camavision.com/4e599e2506142ab97d16cf9f0b48d9d3,https://photos.camavision.com/4e599e2506142ab97d16cf9f0b48d9d3,"814 1ST ST E, INDEPENDENCE","814 1ST ST E, INDEPENDENCE","
            814 1ST ST E, INDEPENDENCE
                      ",2 Story Frame,1900,1612,"$139,280 ","$139,280 ",https://buchanan.iowaassessors.com/results.php?page=11&history=-11&ts=1688576139
06.35.361.010,https://photos.camavision.com/7d9e5bb4277cd9d229382c9996624c23/70,https://photos.camavision.com/7d9e5bb4277cd9d229382c9996624c23,https://photos.camavision.com/7d9e5bb4277cd9d229382c9996624c23,"822 1ST ST E, INDEPENDENCE","822 1ST ST E, INDEPENDENCE","
            822 1ST ST E, INDEPENDENCE
                      ",2 Story Frame,1912,1379,"$130,810 ","$130,810 ",https://buchanan.iowaassessors.com/results.php?page=11&history=-11&ts=1688576139
10.03.181.001,https://photos.camavision.com/56b024b1cff84ee32600dab736b516dc/70,https://photos.camavision.com/56b024b1cff84ee32600dab736b516dc,https://photos.camavision.com/56b024b1cff84ee32600dab736b516dc,"901 1ST ST E, INDEPENDENCE","901 1ST ST E, INDEPENDENCE","
            901 1ST ST E, INDEPENDENCE
                      ",1 1/2 Story Frame,1951,2924,"$237,090 ","$237,090 ",https://buchanan.iowaassessors.com/results.php?page=11&history=-11&ts=1688576139
10.03.276.003,https://photos.camavision.com/833cd75b1ebafe2dc55fa928f02de0fe/70,https://photos.camavision.com/833cd75b1ebafe2dc55fa928f02de0fe,https://photos.camavision.com/833cd75b1ebafe2dc55fa928f02de0fe,"1801 1ST ST EAST, INDEPENDENCE","1801 1ST ST EAST, INDEPENDENCE","
            1801 1ST ST EAST, INDEPENDENCE
                      ",1 Story Frame,2010,1614,"$230,350 ","$230,350 ",https://buchanan.iowaassessors.com/results.php?page=11&history=-11&ts=1688576139
06.34.490.015,https://photos.camavision.com/225c6f6fea85d16ea73728429f41c1c0/70,https://photos.camavision.com/225c6f6fea85d16ea73728429f41c1c0,https://photos.camavision.com/225c6f6fea85d16ea73728429f41c1c0,"700 1ST ST EAST, INDEPENDENCE","700 1ST ST EAST, INDEPENDENCE","
            700 1ST ST EAST, INDEPENDENCE
                      ",2 Story Frame,1903,2312,"$137,290 ","$137,290 ",https://buchanan.iowaassessors.com/results.php?page=11&history=-11&ts=1688576139
06.33.453.011,https://photos.camavision.com/8eef0f7cd2e74a5502f5cfcfe2cb7e7b/70,https://photos.camavision.com/8eef0f7cd2e74a5502f5cfcfe2cb7e7b,https://photos.camavision.com/8eef0f7cd2e74a5502f5cfcfe2cb7e7b,"1506 1ST ST W, INDEPENDENCE","1506 1ST ST W, INDEPENDENCE","
            1506 1ST ST W, INDEPENDENCE
                      ",Mfd Home (Multi-Section),2017,1188,"$149,130 ","$149,130 ",https://buchanan.iowaassessors.com/results.php?page=11&history=-11&ts=1688576139
10.05.252.008,https://photos.camavision.com/3a3b17daa27ab42161f5b61766c9023f/70,https://photos.camavision.com/3a3b17daa27ab42161f5b61766c9023f,https://photos.camavision.com/3a3b17daa27ab42161f5b61766c9023f,"1707 1ST ST W, INDEPENDENCE","1707 1ST ST W, INDEPENDENCE","
            1707 1ST ST W, INDEPENDENCE
                      ",Split Foyer Frame,1976,912,"$130,550 ","$130,550 ",https://buchanan.iowaassessors.com/results.php?page=11&history=-11&ts=1688576139
10.05.252.009,https://photos.camavision.com/c0ccccfe4d6fed6621dbf3e56fcecfec/70,https://photos.camavision.com/c0ccccfe4d6fed6621dbf3e56fcecfec,https://photos.camavision.com/c0ccccfe4d6fed6621dbf3e56fcecfec,"1715 1ST ST W, INDEPENDENCE","1715 1ST ST W, INDEPENDENCE","
            1715 1ST ST W, INDEPENDENCE
                      ",2 Story Frame,1890,1898,"$183,170 ","$183,170 ",https://buchanan.iowaassessors.com/results.php?page=11&history=-11&ts=1688576139
10.04.253.011,https://photos.camavision.com/c197db1232a9250bea753d29d92dd812/70,https://photos.camavision.com/c197db1232a9250bea753d29d92dd812,https://photos.camavision.com/c197db1232a9250bea753d29d92dd812,"309 1ST ST W, INDEPENDENCE","309 1ST ST W, INDEPENDENCE","
            309 1ST ST W, INDEPENDENCE
                      ",1 Story Frame,1948,1035,"$92,150 ","$92,150 ",https://buchanan.iowaassessors.com/results.php?page=12&history=-12&ts=1688576139
06.34.387.009,https://photos.camavision.com/cbb4890d65891811a36b2db8523a981f/70,https://photos.camavision.com/cbb4890d65891811a36b2db8523a981f,https://photos.camavision.com/cbb4890d65891811a36b2db8523a981f,"310 1ST ST W, INDEPENDENCE","310 1ST ST W, INDEPENDENCE","
            310 1ST ST W, INDEPENDENCE
                      ",1 1/2 Story Frame,1900,780,"$48,700 ","$48,700 ",https://buchanan.iowaassessors.com/results.php?page=12&history=-12&ts=1688576139
06.34.386.014,https://photos.camavision.com/07eb4b546c895765a4291a35bf15b160/70,https://photos.camavision.com/07eb4b546c895765a4291a35bf15b160,https://photos.camavision.com/07eb4b546c895765a4291a35bf15b160,"410 1ST ST W, INDEPENDENCE","410 1ST ST W, INDEPENDENCE","
            410 1ST ST W, INDEPENDENCE
                      ",2 Story Frame,1916,2755,"$134,240 ","$134,240 ",https://buchanan.iowaassessors.com/results.php?page=12&history=-12&ts=1688576139
06.34.386.011,https://photos.camavision.com/2f605dc2e3aa79e4ab6cf93903199c82/70,https://photos.camavision.com/2f605dc2e3aa79e4ab6cf93903199c82,https://photos.camavision.com/2f605dc2e3aa79e4ab6cf93903199c82,"502 1ST ST W, INDEPENDENCE","502 1ST ST W, INDEPENDENCE","
            502 1ST ST W, INDEPENDENCE
                      ",1 Story Frame,1929,1744,"$102,740 ","$102,740 ",https://buchanan.iowaassessors.com/results.php?page=12&history=-12&ts=1688576139
06.34.386.010,https://photos.camavision.com/65c30eea690ad98b707fe719316b534d/70,https://photos.camavision.com/65c30eea690ad98b707fe719316b534d,https://photos.camavision.com/65c30eea690ad98b707fe719316b534d,"506 1ST ST W, INDEPENDENCE","506 1ST ST W, INDEPENDENCE","
            506 1ST ST W, INDEPENDENCE
                      ",1 Story Frame,1910,914,"$85,500 ","$85,500 ",https://buchanan.iowaassessors.com/results.php?page=12&history=-12&ts=1688576139
10.04.251.002,https://photos.camavision.com/14b99b7abc91a98eb45fc00a83ab8230/70,https://photos.camavision.com/14b99b7abc91a98eb45fc00a83ab8230,https://photos.camavision.com/14b99b7abc91a98eb45fc00a83ab8230,"511 1ST ST W, INDEPENDENCE","511 1ST ST W, INDEPENDENCE","
            511 1ST ST W, INDEPENDENCE
                      ",1 1/2 Story Frame,1925,1244,"$132,320 ","$132,320 ",https://buchanan.iowaassessors.com/results.php?page=12&history=-12&ts=1688576139
06.34.359.008,https://photos.camavision.com/4afa7538ff6bce7543b7083f915badad/70,https://photos.camavision.com/4afa7538ff6bce7543b7083f915badad,https://photos.camavision.com/4afa7538ff6bce7543b7083f915badad,"700 1ST ST W, INDEPENDENCE","700 1ST ST W, INDEPENDENCE","
            700 1ST ST W, INDEPENDENCE
                      ",2 Story Frame,1900,2050,"$147,370 ","$147,370 ",https://buchanan.iowaassessors.com/results.php?page=12&history=-12&ts=1688576139
06.34.359.007,https://photos.camavision.com/15176a714ef40608631226737e9d9aa1/70,https://photos.camavision.com/15176a714ef40608631226737e9d9aa1,https://photos.camavision.com/15176a714ef40608631226737e9d9aa1,"706 1ST ST W, INDEPENDENCE","706 1ST ST W, INDEPENDENCE","
            706 1ST ST W, INDEPENDENCE
                      ",2 Story Frame,1910,1646,"$95,170 ","$95,170 ",https://buchanan.iowaassessors.com/results.php?page=12&history=-12&ts=1688576139
06.34.359.006,https://photos.camavision.com/9ababb346c924942f0318b52514bc44c/70,https://photos.camavision.com/9ababb346c924942f0318b52514bc44c,https://photos.camavision.com/9ababb346c924942f0318b52514bc44c,"710 1ST ST W, INDEPENDENCE","710 1ST ST W, INDEPENDENCE","
            710 1ST ST W, INDEPENDENCE
                      ",2 Story Frame,1900,1304,"$31,790 ","$31,790 ",https://buchanan.iowaassessors.com/results.php?page=12&history=-12&ts=1688576139
06.34.359.005,https://photos.camavision.com/d32586c0367fff258762e020a9813f5a/70,https://photos.camavision.com/d32586c0367fff258762e020a9813f5a,https://photos.camavision.com/d32586c0367fff258762e020a9813f5a,"714 1ST ST W, INDEPENDENCE","714 1ST ST W, INDEPENDENCE","
            714 1ST ST W, INDEPENDENCE
                      ",2 Story Frame,1900,1494,"$81,780 ","$81,780 ",https://buchanan.iowaassessors.com/results.php?page=12&history=-12&ts=1688576139
06.34.356.012,https://photos.camavision.com/ec2c7dfbefd0f61f083bd1692ae184f4/70,https://photos.camavision.com/ec2c7dfbefd0f61f083bd1692ae184f4,https://photos.camavision.com/ec2c7dfbefd0f61f083bd1692ae184f4,"808 1ST ST W, INDEPENDENCE","808 1ST ST W, INDEPENDENCE","
            808 1ST ST W, INDEPENDENCE
                      ",2 Story Frame,1892,1199,"$80,030 ","$80,030 ",https://buchanan.iowaassessors.com/results.php?page=12&history=-12&ts=1688576139
10.04.177.002,https://photos.camavision.com/45daf4b1a0bfca6e0413490711d3acc9/70,https://photos.camavision.com/45daf4b1a0bfca6e0413490711d3acc9,https://photos.camavision.com/45daf4b1a0bfca6e0413490711d3acc9,"809 1ST ST W, INDEPENDENCE","809 1ST ST W, INDEPENDENCE","
            809 1ST ST W, INDEPENDENCE
                      ",2 Story Frame,1890,1681,"$100,120 ","$100,120 ",https://buchanan.iowaassessors.com/results.php?page=12&history=-12&ts=1688576139
06.27.200.002,https://photos.camavision.com/6f3c03bc0fb17d0a1c5fdffbecb3672b/70,https://photos.camavision.com/6f3c03bc0fb17d0a1c5fdffbecb3672b,https://photos.camavision.com/6f3c03bc0fb17d0a1c5fdffbecb3672b,"1978 200TH ST, INDEPENDENCE","1978 200TH ST, INDEPENDENCE","
            1978 200TH ST, INDEPENDENCE 
                      ",1 Story Frame,1950,1174,"$134,940 ","$134,940 ",https://buchanan.iowaassessors.com/results.php?page=12&history=-12&ts=1688576139
06.26.200.008,https://photos.camavision.com/0f484af40fdab14b7626a7027fbfe8ce/70,https://photos.camavision.com/0f484af40fdab14b7626a7027fbfe8ce,https://photos.camavision.com/0f484af40fdab14b7626a7027fbfe8ce,"2085 203RD ST, INDEPENDENCE","2085 203RD ST, INDEPENDENCE","
            2085 203RD ST, INDEPENDENCE 
                      ",2 Story Frame,1905,2003,"$225,650 ","$225,650 ",https://buchanan.iowaassessors.com/results.php?page=12&history=-12&ts=1688576139
07.30.100.009,https://photos.camavision.com/966ff3da0c06bd44ccc723429560929f/70,https://photos.camavision.com/966ff3da0c06bd44ccc723429560929f,https://photos.camavision.com/966ff3da0c06bd44ccc723429560929f,"2231 205TH ST, INDEPENDENCE","2231 205TH ST, INDEPENDENCE","
            2231 205TH ST,  INDEPENDENCE 
                      ",2 Story Frame,1920,1768,"$188,310 ","$188,310 ",https://buchanan.iowaassessors.com/results.php?page=12&history=-12&ts=1688576139
06.26.400.013,,,,"2067 205TH ST, INDEPENDENCE","2067 205TH ST, INDEPENDENCE","
            2067 205TH ST, INDEPENDENCE 
                      ",1 Story Bermed,1989,2268,"$225,470 ","$225,470 ",https://buchanan.iowaassessors.com/results.php?page=12&history=-12&ts=1688576139
07.30.100.003,https://photos.camavision.com/afccb785dc6743d41dc1a13ddb868a0f/70,https://photos.camavision.com/afccb785dc6743d41dc1a13ddb868a0f,https://photos.camavision.com/afccb785dc6743d41dc1a13ddb868a0f,"2209 205TH ST, INDEPENDENCE","2209 205TH ST, INDEPENDENCE","
            2209 205TH ST, INDEPENDENCE 
                      ",1 Story Brick,2004,3620,"$563,860 ","$563,860 ",https://buchanan.iowaassessors.com/results.php?page=12&history=-12&ts=1688576139
06.27.427.011,https://photos.camavision.com/f14b6aa2a21fb6b67858bcbe4fe0897a/70,https://photos.camavision.com/f14b6aa2a21fb6b67858bcbe4fe0897a,https://photos.camavision.com/f14b6aa2a21fb6b67858bcbe4fe0897a,"1998 206TH ST, INDEPENDENCE","1998 206TH ST, INDEPENDENCE","
            1998 206TH ST, INDEPENDENCE
                      ",1 Story Frame,2017,2011,"$444,860 ","$444,860 ",https://buchanan.iowaassessors.com/results.php?page=12&history=-12&ts=1688576139
06.27.427.004,https://photos.camavision.com/06a4608dcdec8facd1d186b280456498/70,https://photos.camavision.com/06a4608dcdec8facd1d186b280456498,https://photos.camavision.com/06a4608dcdec8facd1d186b280456498,"1986 206TH ST, INDEPENDENCE","1986 206TH ST, INDEPENDENCE","
            1986 206TH ST,  INDEPENDENCE 
                      ",1 Story Frame,1974,1800,"$230,060 ","$230,060 ",https://buchanan.iowaassessors.com/results.php?page=12&history=-12&ts=1688576139
06.27.426.010,https://photos.camavision.com/93a2fa91727d290899ce937a75e17cc0/70,https://photos.camavision.com/93a2fa91727d290899ce937a75e17cc0,https://photos.camavision.com/93a2fa91727d290899ce937a75e17cc0,"1997 206TH ST, INDEPENDENCE","1997 206TH ST, INDEPENDENCE","
            1997 206TH ST,  INDEPENDENCE 
                      ",1 Story Frame,1976,1376,"$226,190 ","$226,190 ",https://buchanan.iowaassessors.com/results.php?page=12&history=-12&ts=1688576139
06.27.427.010,,,,"1980 206TH ST, INDEPENDENCE","1980 206TH ST, INDEPENDENCE","
            1980 206TH ST, INDEPENDENCE 
                      ",1 Story Frame,1974,1056,"$199,250 ","$199,250 ",https://buchanan.iowaassessors.com/results.php?page=13&history=-13&ts=1688576139
06.36.301.011,https://photos.camavision.com/124e50c3bd31c0d0d29b56313e45fe2b/70,https://photos.camavision.com/124e50c3bd31c0d0d29b56313e45fe2b,https://photos.camavision.com/124e50c3bd31c0d0d29b56313e45fe2b,"2112 215TH ST, INDEPENDENCE","2112 215TH ST, INDEPENDENCE","
            2112 215TH ST,  INDEPENDENCE 
                      ",2 Story Frame,1977,3408,"$448,750 ","$448,750 ",https://buchanan.iowaassessors.com/results.php?page=13&history=-13&ts=1688576139
06.35.426.008,https://photos.camavision.com/b77da30187b9112e135c6f942a5a064c/70,https://photos.camavision.com/b77da30187b9112e135c6f942a5a064c,https://photos.camavision.com/b77da30187b9112e135c6f942a5a064c,"2092 215TH ST, INDEPENDENCE","2092 215TH ST, INDEPENDENCE","
            2092 215TH ST, INDEPENDENCE 
                      ",1 Story Frame,1999,1820,"$361,300 ","$361,300 ",https://buchanan.iowaassessors.com/results.php?page=13&history=-13&ts=1688576139
06.33.326.004,https://photos.camavision.com/8e0f35ec4d43744be3d0f8fd073fdb72/70,https://photos.camavision.com/8e0f35ec4d43744be3d0f8fd073fdb72,https://photos.camavision.com/8e0f35ec4d43744be3d0f8fd073fdb72,"1825 218TH ST, INDEPENDENCE","1825 218TH ST, INDEPENDENCE","
            1825 218TH ST,  INDEPENDENCE 
                      ",2 Story Frame,1890,1668,"$203,770 ","$203,770 ",https://buchanan.iowaassessors.com/results.php?page=13&history=-13&ts=1688576139
06.33.301.003,https://photos.camavision.com/bfa4d6a99d0f338768a1f2241c632dcd/70,https://photos.camavision.com/bfa4d6a99d0f338768a1f2241c632dcd,https://photos.camavision.com/bfa4d6a99d0f338768a1f2241c632dcd,"1807 218TH ST, INDEPENDENCE","1807 218TH ST, INDEPENDENCE","
            1807 218TH ST, INDEPENDENCE 
                      ",1 1/2 Story Frame,1976,2517,"$319,670 ","$319,670 ",https://buchanan.iowaassessors.com/results.php?page=13&history=-13&ts=1688576139
10.01.100.011,,,,"220TH ST, INDEPENDENCE","220TH ST, INDEPENDENCE","
             220TH ST,  INDEPENDENCE 
                      ",,,,"$6,830 ","$6,830 ",https://buchanan.iowaassessors.com/results.php?page=13&history=-13&ts=1688576139
09.02.100.003,https://photos.camavision.com/d7dc8e4bba00f5d8e9f19f9a42d61dfc/70,https://photos.camavision.com/d7dc8e4bba00f5d8e9f19f9a42d61dfc,https://photos.camavision.com/d7dc8e4bba00f5d8e9f19f9a42d61dfc,"1512 220TH ST, INDEPENDENCE","1512 220TH ST, INDEPENDENCE","
            1512 220TH ST,  INDEPENDENCE 
                      ",1 Story Brick,1995,2479,"$451,840 ","$451,840 ",https://buchanan.iowaassessors.com/results.php?page=13&history=-13&ts=1688576139
06.32.300.005,https://photos.camavision.com/cfb4669ad3aff76a2cc7c6bd059293a6/70,https://photos.camavision.com/cfb4669ad3aff76a2cc7c6bd059293a6,https://photos.camavision.com/cfb4669ad3aff76a2cc7c6bd059293a6,"1733 220TH ST, INDEPENDENCE","1733 220TH ST, INDEPENDENCE","
            1733 220TH ST,  INDEPENDENCE 
                      ",1 Story Brick,1975,1620,"$308,700 ","$308,700 ",https://buchanan.iowaassessors.com/results.php?page=13&history=-13&ts=1688576139
10.02.100.012,https://photos.camavision.com/bfad30a838bae52c95fab74f6331ecf3/70,https://photos.camavision.com/bfad30a838bae52c95fab74f6331ecf3,https://photos.camavision.com/bfad30a838bae52c95fab74f6331ecf3,"2102 220TH ST, INDEPENDENCE","2102 220TH ST, INDEPENDENCE","
            2102 220TH ST,  INDEPENDENCE 
                      ",1 1/2 Story Frame,1948,1558,"$204,850 ","$204,850 ",https://buchanan.iowaassessors.com/results.php?page=13&history=-13&ts=1688576139
06.36.351.014,https://photos.camavision.com/dd72e45ac25303af4c52a00d8b86279b/70,https://photos.camavision.com/dd72e45ac25303af4c52a00d8b86279b,https://photos.camavision.com/dd72e45ac25303af4c52a00d8b86279b,"2113 220TH ST, INDEPENDENCE","2113 220TH ST, INDEPENDENCE","
            2113 220TH ST,  INDEPENDENCE 
                      ",Split Foyer Frame,1976,996,"$227,630 ","$227,630 ",https://buchanan.iowaassessors.com/results.php?page=13&history=-13&ts=1688576139
10.02.100.014,https://photos.camavision.com/dcdaebc10bf529ae6acce510ae653215/70,https://photos.camavision.com/dcdaebc10bf529ae6acce510ae653215,https://photos.camavision.com/dcdaebc10bf529ae6acce510ae653215,"2114 220TH ST, INDEPENDENCE","2114 220TH ST, INDEPENDENCE","
            2114 220TH ST,  INDEPENDENCE 
                      ",2 Story Frame,1900,2924,"$199,880 ","$199,880 ",https://buchanan.iowaassessors.com/results.php?page=13&history=-13&ts=1688576139
06.36.378.003,https://photos.camavision.com/66a7dc0439c38d7b1229553be8144a38/70,https://photos.camavision.com/66a7dc0439c38d7b1229553be8144a38,https://photos.camavision.com/66a7dc0439c38d7b1229553be8144a38,"2131 220TH ST, INDEPENDENCE","2131 220TH ST, INDEPENDENCE","
            2131 220TH ST,  INDEPENDENCE 
                      ",Split Level Frame,1981,1624,"$235,780 ","$235,780 ",https://buchanan.iowaassessors.com/results.php?page=13&history=-13&ts=1688576139
10.02.200.017,https://photos.camavision.com/8cbd68e4f24d037946eafb5470d68ba5/70,https://photos.camavision.com/8cbd68e4f24d037946eafb5470d68ba5,https://photos.camavision.com/8cbd68e4f24d037946eafb5470d68ba5,"2140 220TH ST, INDEPENDENCE","2140 220TH ST, INDEPENDENCE","
            2140 220TH ST,  INDEPENDENCE 
                      ",1 Story Frame,1972,2208,"$309,970 ","$309,970 ",https://buchanan.iowaassessors.com/results.php?page=13&history=-13&ts=1688576139
06.33.351.015,https://photos.camavision.com/c389aed15ee78a7bf0f9b2247916fe8b/70,https://photos.camavision.com/c389aed15ee78a7bf0f9b2247916fe8b,https://photos.camavision.com/c389aed15ee78a7bf0f9b2247916fe8b,"1809 220TH ST, INDEPENDENCE","1809 220TH ST, INDEPENDENCE","
            1809 220TH ST, INDEPENDENCE 
                      ",2 Story Frame,1850,1852,"$226,290 ","$226,290 ",https://buchanan.iowaassessors.com/results.php?page=13&history=-13&ts=1688576139
10.02.100.013,https://photos.camavision.com/733e1d23896bede85980eefbd313b10d/70,https://photos.camavision.com/733e1d23896bede85980eefbd313b10d,https://photos.camavision.com/733e1d23896bede85980eefbd313b10d,"2104 220TH ST, INDEPENDENCE","2104 220TH ST, INDEPENDENCE","
            2104 220TH ST, INDEPENDENCE 
                      ",,,,"$63,140 ","$63,140 ",https://buchanan.iowaassessors.com/results.php?page=13&history=-13&ts=1688576139
